eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType 
535724,ISC,1984,12,1,9,57,16.28,0.99,121.2733,20.8134,58.02,15.0,78.0,180.0,nan,4.19,0.317,
535764,ISC,1984,12,1,23,29,19.02,1.33,126.4587,7.1954,28.67,13.21,74.0,120.0,nan,5.14,0.283,
535776,ISC,1984,12,2,3,42,56.7,1.07,125.2281,4.39,59.86,16.26,81.0,50.0,nan,5.25,0.283,
535795,ISC,1984,12,2,9,4,44.29,0.65,119.8162,21.2162,8.299,6.589,122.0,25.0,nan,4.67,0.283,
535887,ISC-EHB,1984,12,3,13,41,30.38,nan,121.765,7.493,11.3,8.3,53.0,28.0,8.1,4.67,0.283,
535890,ISC,1984,12,3,15,14,14.06,1.41,126.8536,4.4294,30.43,17.58,108.0,50.0,nan,5.06,0.384,
536183,ISC,1984,12,8,14,34,57.01,1.51,125.6552,12.221,39.83,11.69,68.0,36.0,nan,4.67,0.283,
536377,ISC-EHB,1984,12,11,16,17,50.18,nan,123.839,6.129,13.1,5.2,60.0,545.0,nan,4.67,0.283,
536619,ISC-EHB,1984,12,15,8,15,36.0,nan,127.25,8.097,6.9,4.1,69.0,14.0,1.7,5.37,0.283,
536641,ISC,1984,12,15,12,53,13.87,1.41,124.1019,7.0036,38.6,19.3,46.0,600.0,nan,4.56,0.283,
536911,ISC-EHB,1984,12,18,16,57,24.6,nan,125.96,5.995,7.6,4.7,68.0,134.0,14.6,5.25,0.283,
537134,ISC-EHB,1984,12,21,18,5,59.39,nan,121.448,17.479,7.9,6.6,60.0,43.0,7.1,4.79,0.283,
537243,ISC,1984,12,23,8,37,38.69,1.27,124.5074,8.4495,29.88,17.77,64.0,10.0,nan,4.09,0.283,
537323,ISC-EHB,1984,12,24,19,52,13.44,nan,123.82,22.915,8.5,5.8,172.0,13.0,2.4,4.67,0.283,
533485,ISC,1985,1,4,4,41,59.15,0.7,121.926,18.7076,12.24,9.52,108.0,19.0,nan,4.67,0.283,
534299,ISC-GEM,1985,1,12,4,51,40.04,nan,122.411,16.601,6.1,4.8,nan,30.0,3.8,5.64,0.1,
534749,ISC,1985,1,17,20,49,57.58,0.76,124.2786,4.2997,16.32,8.049,87.0,35.0,nan,4.9,0.283,
534843,ISC,1985,1,19,2,53,31.12,0.98,120.8957,14.5955,37.6,13.51,75.0,195.0,9.53,4.79,0.283,
534857,EHB,1985,1,19,9,6,44.85,nan,124.681,3.369,14.6,7.8,66.0,19.0,nan,5.02,0.283,
534933,ISC-EHB,1985,1,20,14,44,18.64,nan,125.894,4.461,10.5,6.5,58.0,158.0,nan,5.02,0.283,
535021,ISC-EHB,1985,1,21,18,7,34.3,nan,126.381,4.246,9.5,6.2,74.0,67.0,4.5,5.02,0.283,
535053,ISC,1985,1,22,5,56,11.77,0.86,124.134,2.6029,26.22,14.59,67.0,351.0,nan,4.56,0.283,
535161,EHB,1985,1,23,21,54,52.88,nan,123.125,3.754,26.9,13.0,74.0,575.0,11.5,4.67,0.283,
535641,ISC-GEM,1985,1,31,2,43,4.23,nan,128.526,2.762,6.9,4.5,nan,228.7,6.2,5.53,0.1,
535654,EHB,1985,1,31,9,16,14.71,nan,122.088,3.054,20.8,7.6,62.0,605.0,10.0,4.9,0.283,
531515,ISC,1985,2,1,16,42,24.81,0.79,121.3806,22.2598,8.041,6.584,116.0,78.0,7.19,3.63,0.283,
531847,ISC,1985,2,7,16,9,15.64,0.81,126.9702,6.5708,18.16,8.44,62.0,74.0,nan,4.67,0.283,
531977,EHB,1985,2,9,21,26,16.19,nan,119.742,14.745,13.9,9.0,43.0,56.0,nan,4.79,0.283,
532379,ISC-EHB,1985,2,16,14,44,0.8,nan,121.6,15.424,15.3,11.0,77.0,20.0,nan,5.14,0.283,
532492,ISC,1985,2,18,11,51,31.78,1.61,128.8579,3.4145,54.55,15.26,66.0,35.0,nan,4.67,0.283,
532509,ISC-GEM,1985,2,18,19,41,4.43,nan,123.292,23.522,4.0,3.7,nan,28.7,3.9,5.61,0.1,
532518,EHB,1985,2,19,0,36,46.25,nan,121.057,21.177,9.2,6.2,91.0,31.0,nan,4.56,0.283,
532784,ISC-GEM,1985,2,23,1,1,30.92,nan,125.865,6.574,8.4,5.0,nan,155.0,5.3,5.33,0.1,
533058,ISC,1985,2,27,4,59,44.38,4.7,123.7516,2.9102,80.68,54.03,133.0,35.0,nan,5.25,0.283,
529201,ISC-EHB,1985,3,5,4,14,46.12,nan,122.183,15.962,12.2,8.4,75.0,15.0,nan,5.37,0.283,
529688,ISC,1985,3,10,5,41,24.83,1.35,129.2178,2.5675,35.52,17.02,41.0,35.0,nan,4.9,0.283,
529887,ISC-EHB,1985,3,12,6,50,15.02,nan,127.085,2.34,16.0,6.7,68.0,104.0,nan,5.02,0.283,
529958,ISC-GEM,1985,3,13,1,37,7.1,nan,128.764,2.122,8.1,5.5,nan,49.1,5.2,5.58,0.2,
530017,ISC-EHB,1985,3,13,14,33,44.3,nan,119.662,17.504,7.3,6.4,61.0,28.0,2.9,4.9,0.283,
531016,ISC-EHB,1985,3,26,0,15,52.7,nan,124.783,7.144,13.5,8.4,67.0,33.0,nan,5.14,0.283,
531149,ISC,1985,3,27,17,28,8.99,0.57,120.7804,13.0413,12.23,7.67,66.0,27.0,nan,5.25,0.283,
526590,NEIC,1985,4,2,4,57,38.4,nan,120.323,17.815,nan,nan,nan,33.0,nan,4.21,0.283,
526612,ISC-EHB,1985,4,2,14,35,51.68,nan,124.684,13.378,5.6,3.4,72.0,44.0,2.7,5.02,0.159,
526824,ISC,1985,4,5,11,12,17.4,0.72,120.9437,20.6818,15.51,6.758,83.0,29.0,nan,4.56,0.283,
526873,ISC,1985,4,6,3,20,13.81,0.94,120.2269,18.436,10.99,6.4,49.0,35.0,nan,3.4,0.283,
526879,EHB,1985,4,6,4,38,41.93,nan,125.442,12.57,14.9,7.2,73.0,33.0,nan,4.67,0.283,
526997,ISC-GEM,1985,4,7,9,31,12.77,nan,127.924,4.592,6.1,3.7,nan,20.0,4.8,5.3,0.1,
527014,ISC-EHB,1985,4,7,12,42,39.34,nan,123.406,14.879,6.0,3.6,71.0,36.0,5.4,5.2,0.159,
527186,ISC,1985,4,9,19,36,52.26,0.95,127.1598,5.116,20.78,10.97,85.0,76.0,nan,4.67,0.283,
527274,ISC,1985,4,10,20,38,10.96,0.53,124.0381,6.5553,11.66,7.292,75.0,35.0,nan,4.79,0.283,
527360,ISC-EHB,1985,4,12,4,18,36.09,nan,127.149,3.62,12.7,6.0,70.0,73.0,6.7,4.67,0.283,
527707,ISC-GEM,1985,4,16,17,7,33.76,nan,127.374,4.711,9.0,5.2,nan,112.6,6.0,5.27,0.1,
528263,ISC-GEM,1985,4,23,16,15,13.26,nan,120.632,15.427,4.1,3.1,nan,190.5,4.9,6.82,0.1,
528291,ISC-GEM,1985,4,24,1,7,13.16,nan,120.762,16.516,4.9,3.4,nan,10.0,3.2,6.06,0.1,
528351,ISC,1985,4,24,16,21,13.11,3.76,123.8657,2.1393,97.04,21.81,51.0,323.0,nan,4.56,0.283,
528369,ISC-EHB,1985,4,24,20,1,0.12,nan,126.34,9.668,13.6,7.7,75.0,51.0,nan,5.25,0.283,
528689,EHB,1985,4,29,6,4,19.79,nan,124.597,6.566,30.1,8.5,52.0,163.0,nan,5.02,0.283,
528723,ISC,1985,4,29,15,5,35.67,0.65,123.9245,5.614,19.03,10.69,85.0,35.0,nan,5.02,0.283,
525026,ISC-GEM,1985,5,14,21,39,3.47,nan,128.665,3.867,8.2,4.9,nan,20.3,4.6,5.62,0.53,
525265,ISC-EHB,1985,5,17,20,23,10.71,nan,125.696,1.933,8.7,5.4,68.0,92.0,5.6,5.14,0.283,
525411,ISC-EHB,1985,5,19,8,50,35.28,nan,124.095,3.432,6.1,3.5,66.0,369.0,4.6,5.25,0.283,
525523,ISC,1985,5,20,14,34,42.0,2.88,122.4679,19.8334,40.09,21.9,163.0,100.0,nan,4.79,0.283,
525749,ISC,1985,5,23,2,39,13.96,1.41,123.6122,5.0917,60.51,13.71,56.0,545.0,nan,4.9,0.283,
526129,ISC-GEM,1985,5,27,6,22,22.39,nan,119.909,15.499,6.6,4.8,nan,47.4,5.4,5.21,0.1,
526287,ISC,1985,5,29,6,21,58.08,1.23,121.1347,22.0647,14.97,8.555,130.0,19.0,nan,3.51,0.283,
526440,ISC,1985,5,31,7,54,26.83,0.83,123.6254,6.7758,22.24,11.07,51.0,600.0,nan,4.79,0.283,
522607,ISC,1985,6,13,14,51,4.93,0.9,122.3356,20.3169,17.14,9.897,95.0,40.0,nan,4.67,0.283,
523227,ISC-EHB,1985,6,22,10,32,56.93,nan,121.403,22.722,6.8,4.9,96.0,27.0,2.8,5.33,0.159,
523308,ISC,1985,6,23,11,47,55.91,0.93,119.4892,14.8215,22.79,14.9,18.0,36.0,nan,4.79,0.283,
523364,ISC,1985,6,24,6,14,52.43,0.89,121.1213,13.287,31.49,9.399,72.0,35.0,nan,4.32,0.283,
523430,ISC,1985,6,25,0,56,17.4,0.94,120.4035,23.295,4.99,3.895,92.0,25.0,7.97,3.75,0.283,
523511,ISC-GEM,1985,6,26,3,5,40.83,nan,124.244,9.415,7.0,4.3,nan,535.4,6.5,5.4,0.1,
523722,ISC-GEM,1985,6,29,2,55,31.01,nan,122.024,20.686,5.7,4.2,nan,25.3,3.7,5.53,0.1,
519311,ISC-GEM,1985,7,1,7,49,30.63,nan,126.505,8.264,7.4,4.4,nan,79.2,6.0,5.45,0.1,
519771,ISC,1985,7,6,16,41,34.39,1.02,120.6165,22.9081,5.003,4.294,100.0,25.0,9.67,4.21,0.283,
519902,ISC-EHB,1985,7,8,3,35,2.71,nan,125.229,6.042,9.5,5.5,74.0,124.0,8.5,5.37,0.283,
520065,ISC-EHB,1985,7,10,13,14,8.75,nan,120.002,17.699,11.4,6.7,72.0,55.0,4.5,4.44,0.283,
520117,ISC,1985,7,11,5,41,52.15,1.13,122.7777,2.0137,30.51,13.97,42.0,450.0,nan,4.9,0.283,
520289,ISC,1985,7,13,17,33,14.54,1.98,126.4728,6.5939,55.65,12.03,61.0,68.0,nan,4.21,0.283,
520410,ISC-EHB,1985,7,15,15,54,32.33,nan,121.276,17.48,5.0,3.6,75.0,147.0,nan,5.14,0.283,
520691,ISC-EHB,1985,7,19,20,16,42.18,nan,125.974,10.164,8.4,5.3,70.0,68.0,4.8,5.02,0.341,
520895,ISC,1985,7,22,11,53,26.38,0.98,120.2489,12.9976,29.03,11.7,107.0,27.0,nan,5.02,0.283,
521030,ISC-GEM,1985,7,24,7,57,58.53,nan,123.87,14.629,6.8,4.6,nan,47.3,5.4,5.33,0.1,
521205,ISC,1985,7,26,23,50,47.27,0.54,120.9989,20.7429,8.7,6.957,87.0,29.0,nan,4.56,0.283,
521472,ISC,1985,7,30,14,30,37.83,0.72,120.3188,23.0234,3.871,3.407,34.0,13.0,4.92,4.09,0.283,
521508,ISC-EHB,1985,7,31,1,0,13.35,nan,122.767,4.911,4.8,2.7,58.0,610.0,2.6,5.6,0.283,
517276,ISC-GEM,1985,8,4,2,36,23.83,nan,123.441,7.416,5.8,3.6,nan,19.4,3.6,6.4,0.1,
517291,EHB,1985,8,4,9,5,50.36,nan,128.008,3.905,20.1,11.3,86.0,165.0,nan,5.37,0.283,
517703,ISC-GEM,1985,8,9,19,59,46.36,nan,120.067,16.99,4.6,3.4,nan,24.0,3.8,6.11,0.1,
517706,ISC-EHB,1985,8,9,20,35,10.65,nan,125.956,12.609,12.2,5.1,66.0,15.0,nan,5.25,0.283,
517749,ISC,1985,8,10,9,21,11.0,4.74,120.2938,20.259,195.7,13.88,92.0,28.0,nan,4.44,0.283,
517852,ISC,1985,8,11,19,36,2.3,1.35,121.4502,13.869,29.24,11.13,83.0,35.0,nan,4.56,0.283,
517876,ISC-EHB,1985,8,12,2,33,21.88,nan,121.28,19.953,8.1,4.8,74.0,29.0,1.6,5.33,0.147,
518159,ISC,1985,8,15,17,29,48.76,0.78,126.3262,8.9776,19.61,15.14,36.0,54.0,nan,5.02,0.283,
514959,ISC-EHB,1985,9,2,1,32,53.35,nan,119.211,17.114,8.1,6.4,21.0,27.0,3.1,5.14,0.283,
515068,ISC,1985,9,3,22,9,44.63,1.34,122.9394,10.9338,45.06,12.66,41.0,35.0,nan,4.84,0.335,
515358,ISC-EHB,1985,9,8,17,34,48.31,nan,126.402,4.575,11.3,6.0,84.0,102.0,nan,5.02,0.283,
515927,ISC,1985,9,17,1,57,8.95,0.81,126.7004,9.3689,27.01,15.24,65.0,43.0,nan,4.9,0.283,
516052,ISC,1985,9,18,23,12,10.37,1.88,125.3017,2.2104,111.8,18.68,53.0,41.0,nan,4.84,0.335,
516824,ISC-EHB,1985,9,27,12,10,7.52,nan,124.898,4.352,13.7,8.0,53.0,15.0,nan,5.37,0.283,
512411,EHB,1985,10,3,17,12,18.84,nan,124.59,4.677,40.6,10.3,57.0,300.0,nan,4.41,0.454,
512756,ISC,1985,10,6,23,51,32.91,1.38,122.0622,23.0766,14.34,6.692,104.0,15.0,nan,3.75,0.283,
512826,ISC,1985,10,7,19,5,54.99,0.76,122.1227,10.9534,13.69,8.879,105.0,22.0,nan,4.56,0.283,
513350,ISC,1985,10,15,10,33,14.33,1.63,126.9103,7.9693,33.13,20.1,28.0,46.0,nan,3.86,0.283,
513370,ISC,1985,10,15,17,13,21.69,3.45,127.4414,4.2754,57.92,36.57,147.0,50.0,nan,4.9,0.283,
513475,ISC-EHB,1985,10,17,4,12,15.54,nan,121.658,21.992,9.8,6.7,78.0,15.0,nan,5.02,0.283,
513547,ISC,1985,10,18,0,7,18.8,1.1,124.6434,3.6031,36.86,13.96,60.0,331.0,nan,4.56,0.283,
513923,ISC-GEM,1985,10,19,20,51,21.77,nan,125.205,10.472,8.7,5.5,nan,35.0,15.1,5.55,0.33,
514154,ISC-EHB,1985,10,22,14,10,45.15,nan,125.667,10.44,11.5,5.0,55.0,71.0,3.2,5.14,0.283,
514169,EHB,1985,10,22,18,2,9.87,nan,123.643,6.62,16.2,7.7,67.0,601.0,11.9,4.44,0.283,
514327,ISC-GEM,1985,10,24,13,53,22.54,nan,126.943,6.078,10.1,6.4,nan,84.6,10.5,5.5,0.54,
514481,ISC-EHB,1985,10,26,19,19,0.1,nan,124.112,16.06,6.1,4.8,64.0,35.0,nan,5.08,0.159,
514500,ISC,1985,10,27,3,31,59.68,0.8,119.1594,15.1051,11.16,7.559,68.0,22.0,nan,4.56,0.283,
514629,ISC,1985,10,28,16,23,7.18,1.41,128.4851,4.567,44.51,14.29,73.0,71.0,nan,4.32,0.283,
510079,ISC,1985,11,3,5,50,12.27,0.52,119.8202,17.5186,8.998,7.89,53.0,33.0,nan,4.79,0.283,
510188,ISC-GEM,1985,11,4,21,23,6.44,nan,120.184,13.723,6.6,4.7,nan,35.0,4.5,5.63,0.1,
510272,ISC,1985,11,6,8,38,49.88,0.74,118.4731,22.2246,8.645,8.003,49.0,35.0,nan,4.79,0.283,
510390,ISC-EHB,1985,11,8,8,38,3.66,nan,124.172,6.56,9.0,5.6,59.0,25.0,nan,5.2,0.159,
510840,ISC,1985,11,14,17,22,30.6,1.46,122.5632,13.5622,19.69,11.88,92.0,14.0,nan,4.84,0.384,
511521,ISC-EHB,1985,11,22,22,30,2.61,nan,121.95,22.659,6.4,6.1,97.0,25.0,3.9,5.39,0.192,
508263,ISC-GEM,1985,12,14,6,46,14.18,nan,126.55,3.726,6.1,3.8,nan,30.4,3.9,6.16,0.1,
509598,ISC,1985,12,27,19,52,19.24,0.67,119.8239,18.7966,13.96,7.264,45.0,27.0,nan,3.4,0.283,
505657,ISC-GEM,1986,1,13,11,57,21.54,nan,123.847,23.559,5.2,4.5,nan,27.3,4.6,5.54,0.2,
505988,ISC-GEM,1986,1,16,5,8,30.9,nan,126.238,6.056,6.9,3.9,nan,60.0,4.9,5.78,0.1,
506045,ISC-GEM,1986,1,16,15,45,7.39,nan,120.812,13.725,6.0,4.4,nan,215.0,5.3,5.66,0.1,
506089,ISC,1986,1,17,0,23,6.91,2.38,126.8235,23.8691,33.93,14.02,108.0,35.0,nan,4.79,0.283,
506138,ISC-EHB,1986,1,17,7,53,46.63,nan,122.813,3.359,9.6,4.3,82.0,534.0,9.8,5.02,0.283,
506666,NEIC,1986,1,23,5,51,3.0,nan,122.263,12.78,nan,nan,nan,33.0,nan,5.14,0.283,
507040,ISC,1986,1,28,6,19,22.91,0.58,120.4168,23.3219,6.021,5.075,40.0,21.0,5.24,4.56,0.283,
507071,ISC,1986,1,28,15,54,40.65,1.59,124.5122,9.0143,101.0,18.55,57.0,10.0,nan,4.52,0.454,
502626,EHB,1986,2,1,15,0,37.95,nan,124.02,2.869,15.2,8.0,63.0,394.0,14.7,5.02,0.283,
502780,ISC-EHB,1986,2,3,23,41,59.74,nan,122.709,8.799,9.5,5.7,66.0,45.0,2.4,5.02,0.147,
503173,ISC-EHB,1986,2,9,11,51,47.24,nan,122.448,9.75,7.7,4.7,68.0,20.0,nan,5.26,0.192,
503188,ISC,1986,2,9,16,32,40.45,0.67,122.7377,10.3868,23.68,10.46,64.0,32.0,nan,3.28,0.283,
503225,ISC-EHB,1986,2,10,6,50,17.49,nan,124.96,12.825,10.0,6.2,63.0,44.0,4.3,5.26,0.192,
504023,ISC-GEM,1986,2,19,11,40,24.69,nan,121.301,18.993,4.6,3.6,nan,36.4,4.8,6.02,0.1,
504208,ISC,1986,2,21,15,17,58.28,3.18,127.8512,5.9663,122.1,24.44,38.0,53.0,nan,4.52,0.724,
499533,ISC,1986,3,2,3,49,1.53,0.88,128.2794,2.5674,29.97,11.53,59.0,35.0,nan,5.14,0.283,
500034,ISC-EHB,1986,3,8,7,36,41.58,nan,125.497,3.117,16.1,5.6,52.0,181.0,6.8,4.9,0.283,
500155,ISC,1986,3,9,21,36,27.99,0.77,127.1455,5.4993,20.28,12.04,76.0,84.0,nan,5.14,0.283,
500350,ISC-EHB,1986,3,12,16,17,2.05,nan,125.299,12.504,6.9,4.5,66.0,45.0,2.4,5.2,0.147,
500382,ISC-EHB,1986,3,13,2,46,24.26,nan,119.918,18.235,6.2,4.0,72.0,39.0,2.7,5.45,0.159,
500397,ISC,1986,3,13,8,59,55.69,0.94,125.6984,12.1695,16.5,9.757,86.0,28.0,nan,5.25,0.283,
500665,ISC,1986,3,16,16,27,43.04,0.84,123.2458,4.4575,20.62,11.03,57.0,582.0,nan,4.9,0.283,
501038,ISC,1986,3,21,14,14,35.91,0.7,123.932,6.8839,12.83,9.068,174.0,46.0,nan,3.98,0.283,
497526,ISC-EHB,1986,4,4,20,10,14.86,nan,124.38,12.81,8.4,5.5,65.0,74.0,5.6,5.33,0.159,
497813,ISC-EHB,1986,4,8,23,46,44.62,nan,125.876,4.539,6.1,3.5,70.0,149.0,3.2,4.9,0.283,
497890,ISC-GEM,1986,4,9,21,56,21.75,nan,126.298,10.04,6.9,4.7,nan,59.8,5.2,5.47,0.2,
497897,ISC-EHB,1986,4,10,0,20,5.35,nan,120.73,14.309,7.9,4.6,73.0,191.0,3.4,4.79,0.283,
498061,ISC-EHB,1986,4,12,11,47,45.74,nan,127.079,8.422,14.7,8.3,86.0,10.0,nan,5.14,0.283,
498093,ISC-GEM,1986,4,12,21,47,34.97,nan,126.614,8.403,8.8,5.7,nan,52.2,5.2,5.51,0.31,
498552,ISC,1986,4,19,0,15,10.82,1.28,119.4207,14.668,16.83,14.73,86.0,39.0,nan,4.32,0.283,
498732,ISC,1986,4,21,15,34,4.29,0.88,125.9049,6.4806,43.89,10.98,72.0,97.0,nan,3.63,0.283,
495239,ISC-EHB,1986,5,10,0,9,44.02,nan,125.65,9.919,16.2,8.4,60.0,15.0,nan,5.48,0.283,
495684,EHB,1986,5,15,1,11,40.11,nan,123.922,6.524,12.1,5.8,72.0,535.0,5.4,4.44,0.283,
496093,ISC-EHB,1986,5,19,17,58,48.51,nan,125.772,4.084,12.9,6.4,66.0,49.0,6.7,5.37,0.283,
496626,ISC-EHB,1986,5,26,2,9,4.46,nan,126.133,7.109,8.3,4.8,64.0,29.0,2.4,5.08,0.287,
492179,ISC,1986,6,1,3,57,19.86,1.0,119.8467,17.6526,16.02,9.026,88.0,33.0,nan,4.44,0.283,
492288,ISC-GEM,1986,6,2,14,21,35.78,nan,123.286,23.958,5.1,4.8,nan,37.0,5.1,5.26,0.1,
492580,ISC-EHB,1986,6,6,0,47,45.12,nan,121.071,21.671,7.6,5.1,87.0,15.0,nan,5.51,0.16,
492653,ISC,1986,6,6,20,48,46.09,0.91,120.7515,17.2824,29.24,6.287,80.0,22.0,nan,4.55,0.159,
492711,ISC,1986,6,7,15,56,59.98,0.85,121.3247,22.9067,10.21,6.151,99.0,44.0,9.26,4.21,0.283,
493004,ISC-GEM,1986,6,12,9,26,50.95,nan,121.828,14.442,7.6,5.0,nan,19.7,4.5,5.21,0.1,
493378,ISC,1986,6,17,16,26,10.67,0.99,126.6219,2.984,40.82,11.9,72.0,63.0,nan,4.44,0.283,
493792,ISC-EHB,1986,6,23,11,24,18.95,nan,123.466,4.923,9.6,5.0,74.0,519.0,6.8,4.67,0.283,
494037,ISC-EHB,1986,6,26,19,44,31.19,nan,122.031,9.034,9.1,7.6,54.0,41.0,nan,4.67,0.283,
494164,ISC-EHB,1986,6,28,10,23,36.0,nan,127.946,3.698,8.5,4.8,66.0,146.0,nan,5.14,0.283,
489779,ISC-EHB,1986,7,1,4,32,11.5,nan,123.948,6.018,7.5,3.4,72.0,551.0,5.6,5.37,0.283,
489907,ISC,1986,7,3,4,30,2.97,1.15,123.6192,5.5151,26.87,18.18,63.0,531.0,nan,4.32,0.283,
490203,ISC,1986,7,7,12,24,14.86,0.81,122.785,13.6265,15.46,8.393,50.0,16.0,nan,3.75,0.283,
490248,ISC-GEM,1986,7,8,4,27,37.58,nan,124.343,2.081,6.7,4.0,nan,262.2,5.3,5.73,0.63,
490395,ISC-GEM,1986,7,9,23,10,57.44,nan,126.545,2.029,5.1,3.4,nan,52.9,4.9,6.74,0.1,
490546,ISC,1986,7,11,20,48,6.11,0.69,120.6132,18.6408,32.98,7.861,88.0,41.0,nan,3.98,0.283,
490562,ISC-EHB,1986,7,12,4,30,16.08,nan,124.179,9.328,12.2,6.2,71.0,535.0,4.4,5.02,0.283,
491532,ISC,1986,7,23,15,57,28.0,1.36,119.4344,14.5296,18.59,11.72,60.0,36.0,nan,3.98,0.283,
488255,ISC-GEM,1986,8,9,0,53,15.35,nan,120.243,14.157,5.9,3.8,nan,90.9,6.0,5.49,0.1,
488318,ISC-GEM,1986,8,10,4,40,52.78,nan,128.244,2.012,5.0,3.2,nan,115.9,5.0,6.21,0.1,
488399,ISC-GEM,1986,8,11,8,5,58.43,nan,121.666,22.372,4.5,3.7,nan,128.9,5.4,5.42,0.1,
488423,ISC-GEM,1986,8,11,17,0,59.38,nan,127.219,1.997,10.8,5.7,nan,128.7,37.4,5.62,0.42,
488675,ISC,1986,8,15,13,34,58.98,1.18,124.5683,4.225,34.8,17.62,95.0,339.0,nan,4.21,0.283,
488844,ISC-EHB,1986,8,17,21,20,44.86,nan,123.911,14.416,14.5,8.2,59.0,45.0,nan,4.56,0.283,
485957,ISC-EHB,1986,9,6,23,6,45.63,nan,126.0,5.363,8.5,4.5,69.0,106.0,4.1,5.48,0.283,
485991,ISC,1986,9,7,11,43,30.8,1.22,127.078,3.161,42.38,13.92,78.0,44.0,nan,4.32,0.283,
486661,ISC,1986,9,16,19,43,5.88,2.08,118.9735,15.2245,22.63,7.345,83.0,10.0,nan,4.44,0.283,
487324,ISC-EHB,1986,9,26,7,31,46.01,nan,122.219,9.915,8.2,4.2,64.0,18.0,2.1,5.26,0.159,
487376,ISC-EHB,1986,9,26,22,39,57.07,nan,126.614,7.795,13.5,8.4,57.0,63.0,nan,4.9,0.283,
487411,ISC-EHB,1986,9,27,9,36,36.52,nan,121.077,22.473,14.1,8.7,87.0,15.0,12.0,5.33,0.159,
487457,ISC-EHB,1986,9,28,0,2,44.73,nan,122.147,20.674,9.3,6.7,87.0,15.0,nan,5.26,0.147,
482684,ISC-EHB,1986,10,1,6,51,27.53,nan,124.558,14.379,9.2,5.1,68.0,10.0,nan,5.45,0.159,
482864,ISC,1986,10,3,13,10,1.98,0.88,122.6919,9.5105,19.92,10.42,51.0,29.0,nan,4.79,0.283,
482891,ISC-GEM,1986,10,4,2,0,10.39,nan,127.987,3.089,5.8,3.5,nan,116.4,4.9,5.89,0.1,
482976,ISC,1986,10,5,7,31,21.48,1.23,119.963,14.4736,17.56,8.078,71.0,65.0,nan,4.32,0.283,
483120,EHB,1986,10,7,4,26,8.38,nan,124.426,3.756,20.8,9.4,56.0,327.0,8.8,4.32,0.283,
483173,ISC,1986,10,7,22,48,14.81,1.32,123.8397,15.0138,38.03,10.56,71.0,10.0,nan,5.28,0.384,
483237,ISC,1986,10,8,23,55,43.01,0.76,128.6058,3.1497,18.63,13.53,66.0,200.0,nan,5.25,0.283,
483370,ISC-GEM,1986,10,10,21,3,56.86,nan,122.228,20.156,6.7,4.4,nan,130.2,5.3,5.28,0.1,
484125,ISC-EHB,1986,10,15,13,16,40.3,nan,121.261,19.81,12.3,8.3,73.0,30.0,3.1,5.05,0.159,
484272,ISC,1986,10,17,11,27,4.69,1.02,124.9428,1.979,19.87,14.87,73.0,198.0,nan,4.79,0.283,
484705,ISC-EHB,1986,10,22,14,35,48.09,nan,118.767,22.448,5.0,4.1,67.0,15.0,nan,5.51,0.16,
485185,ISC,1986,10,27,21,52,47.12,0.78,119.912,20.7279,8.702,5.542,82.0,16.0,5.36,4.79,0.283,
485207,ISC,1986,10,28,1,56,3.26,0.76,125.9782,11.4973,23.54,8.604,75.0,33.0,nan,4.56,0.283,
485358,ISC-GEM,1986,10,29,15,28,56.61,nan,126.752,9.288,7.7,5.1,nan,17.8,3.7,5.6,0.1,
479617,ISC-EHB,1986,11,1,3,23,39.63,nan,126.905,4.815,15.2,9.7,55.0,96.0,nan,4.9,0.283,
479689,ISC-EHB,1986,11,2,4,45,21.75,nan,127.507,8.87,10.2,5.8,68.0,15.0,nan,5.25,0.283,
479827,ISC-GEM,1986,11,4,4,44,44.63,nan,127.331,2.716,11.1,6.3,nan,34.3,4.6,5.53,0.37,
479973,ISC-GEM,1986,11,6,2,48,24.02,nan,126.252,9.056,6.1,4.2,nan,54.6,5.0,5.73,0.1,
480049,ISC,1986,11,7,3,52,50.1,0.73,120.3046,22.285,12.12,6.917,73.0,42.0,nan,4.32,0.283,
480475,ISC-EHB,1986,11,12,14,36,59.9,nan,126.422,4.825,8.9,4.8,72.0,67.0,7.0,5.37,0.283,
usp0003009,GCMT,1986,11,14,21,20,17.8,0.2,121.85,23.97,nan,nan,nan,33.2,0.8,7.38,nan,
480805,ISC,1986,11,16,19,26,24.58,0.77,124.3591,3.3851,32.01,10.56,76.0,350.0,nan,4.56,0.283,
482402,EHB,1986,11,26,15,51,54.99,nan,121.694,21.71,11.8,5.7,80.0,91.0,6.1,4.32,0.283,
478142,ISC,1986,12,8,11,31,33.82,1.08,119.0794,17.8172,12.64,8.602,176.0,35.0,nan,4.32,0.283,
478190,ISC,1986,12,9,6,58,1.69,1.08,126.9134,8.8256,24.7,16.3,174.0,38.0,nan,4.84,0.384,
478300,ISC,1986,12,11,4,29,24.88,0.91,122.5768,3.2029,20.59,14.54,37.0,500.0,nan,4.44,0.283,
478791,ISC-EHB,1986,12,18,20,48,35.45,nan,128.515,2.545,12.0,4.8,65.0,232.0,nan,4.79,0.283,
478964,ISC-GEM,1986,12,21,11,34,51.83,nan,125.856,2.698,8.8,6.2,nan,117.5,6.2,5.43,0.1,
