eventID,Agency,Identifier,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,Anthropogenic

672963,ISC-EHB,ISC-EHB|NEIS-Mb,1978,12,24,12,36,41.09,,128.59,2.444,9.2,5.3,66.0,239.0,6.1,5.14,0.283,
GCMT_001084,GCMT,GCMT|GCMT-Mw,1978,12,24,13,13,14.0,1.2,-157.27,64.12,,,,33.0,,4.97,,
672979,ISC,ISC|NEIS-Mb,1978,12,24,21,5,14.69,1.06,122.0029,23.2651,9.569,4.001,107.0,21.0,5.21,3.98,0.283,
673019,ISC,ISC|NEIS-Mb,1978,12,25,16,5,41.03,0.7,126.3244,1.3871,19.66,10.83,48.0,47.0,,4.67,0.283,
GCMT_001085,GCMT,GCMT|GCMT-Mw,1978,12,25,23,58,1.9,0.2,-103.8,10.41,,,,15.0,,6.61,,
GCMT_001086,GCMT,GCMT|GCMT-Mw,1978,12,26,5,49,44.1,0.6,141.19,11.74,,,,51.9,6.0,5.43,,
673063,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1978,12,26,7,49,11.07,,121.65,22.931,4.7,3.2,,10.0,7.3,5.55,0.2,
673113,ISC-EHB,ISC-EHB|NEIS-Msz,1978,12,27,14,46,37.61,,122.054,23.304,7.4,5.5,124.0,42.0,4.3,4.9,0.179,
GCMT_001087,GCMT,GCMT|GCMT-Mw,1978,12,27,16,24,33.5,0.2,-142.46,-56.76,,,,15.0,,5.73,,
GCMT_001088,GCMT,GCMT|GCMT-Mw,1978,12,27,17,46,14.7,0.3,13.58,41.11,,,,387.7,2.3,5.89,,
GCMT_001089,GCMT,GCMT|GCMT-Mw,1978,12,28,6,21,53.1,0.4,154.03,-5.73,,,,125.3,2.2,5.59,,
673184,ISC,ISC|ISC-Mb,1978,12,28,18,59,15.4,1.27,123.7918,6.5239,40.57,13.88,39.0,350.0,,4.41,0.454,
GCMT_001090,GCMT,GCMT|GCMT-Mw,1978,12,28,19,48,7.3,0.8,-96.34,15.59,,,,15.0,,5.43,,
GCMT_001091,GCMT,GCMT|GCMT-Mw,1978,12,29,5,49,19.1,1.3,-173.9,-21.2,,,,15.0,,5.42,,
673238,ISC,ISC|NEIS-Mb,1978,12,29,20,8,17.77,0.84,123.2074,1.1494,20.83,11.17,10.0,35.0,,4.56,0.283,
GCMT_001092,GCMT,GCMT|GCMT-Mw,1978,12,30,5,16,30.3,0.5,-25.64,-60.03,,,,50.0,3.7,5.48,,
GCMT_001093,GCMT,GCMT|GCMT-Mw,1979,1,1,18,51,15.4,0.7,93.59,20.51,,,,95.0,5.4,5.33,,
670545,ISC,ISC|NEIS-Mb,1979,1,3,5,42,32.19,1.02,126.2506,3.6015,20.48,14.76,96.0,53.0,,5.25,0.283,
670546,ISC-EHB,ISC-EHB|ISC-Ms,1979,1,3,6,38,53.35,,120.641,21.958,4.8,3.5,85.0,38.0,1.6,5.45,0.159,
670557,EHB,EHB|NEIS-Mb,1979,1,3,13,6,56.94,,126.825,5.952,22.7,8.0,62.0,72.0,,5.37,0.283,
670570,ISC,ISC|NEIS-Mb,1979,1,3,20,0,18.02,1.63,122.1655,23.2539,9.305,4.428,111.0,15.0,9.56,4.32,0.283,
670577,ISC,ISC|NEIS-Mb,1979,1,4,1,30,35.25,1.71,122.1062,23.1238,9.423,4.479,115.0,6.0,10.3,4.56,0.283,
670661,EHB,EHB|NEIS-Mb,1979,1,5,21,22,40.74,,127.411,1.67,19.4,7.3,40.0,132.0,,5.14,0.283,
GCMT_001094,GCMT,GCMT|GCMT-Mw,1979,1,6,1,31,51.4,0.3,-75.44,-8.91,,,,43.6,2.4,5.74,,
GCMT_001095,GCMT,GCMT|GCMT-Mw,1979,1,6,11,51,31.9,1.0,-102.7,17.83,,,,32.0,,5.24,,
GCMT_001096,GCMT,GCMT|GCMT-Mw,1979,1,7,0,25,27.7,0.3,-175.55,-22.98,,,,15.0,,5.78,,
GCMT_001097,GCMT,GCMT|GCMT-Mw,1979,1,7,2,3,46.0,0.4,152.97,-4.74,,,,80.5,4.1,5.59,,
GCMT_001098,GCMT,GCMT|GCMT-Mw,1979,1,7,10,51,6.4,0.5,-176.48,-28.14,,,,15.0,,5.73,,
GCMT_001099,GCMT,GCMT|GCMT-Mw,1979,1,8,7,27,8.5,0.7,135.77,-4.01,,,,22.1,3.6,5.58,,
670833,ISC,ISC|NEIS-Mb,1979,1,9,22,12,6.63,0.69,121.0468,19.5383,15.73,9.825,100.0,32.0,,4.67,0.283,
GCMT_001100,GCMT,GCMT|GCMT-Mw,1979,1,10,1,26,9.4,0.3,61.23,26.75,,,,15.0,,5.99,,
GCMT_001101,GCMT,GCMT|GCMT-Mw,1979,1,10,4,29,30.1,1.3,-96.17,15.37,,,,30.5,7.5,5.26,,
GCMT_001102,GCMT,GCMT|GCMT-Mw,1979,1,10,13,24,17.2,0.3,-93.42,16.85,,,,161.5,1.2,5.9,,
GCMT_001103,GCMT,GCMT|GCMT-Mw,1979,1,10,15,5,50.2,0.3,61.31,26.75,,,,15.0,,6.12,,
GCMT_001104,GCMT,GCMT|GCMT-Mw,1979,1,11,6,28,14.4,0.3,100.76,-4.56,,,,30.0,,6.26,,
GCMT_001105,GCMT,GCMT|GCMT-Mw,1979,1,12,3,59,8.2,0.2,-91.43,13.47,,,,64.1,1.7,6.13,,
GCMT_001106,GCMT,GCMT|GCMT-Mw,1979,1,12,14,49,5.9,0.7,-17.16,35.62,,,,15.0,,5.39,,
GCMT_001107,GCMT,GCMT|GCMT-Mw,1979,1,13,8,39,18.7,0.5,-67.95,-24.17,,,,137.0,3.6,5.3,,
GCMT_001108,GCMT,GCMT|GCMT-Mw,1979,1,13,19,33,42.2,0.2,-15.74,-35.22,,,,15.0,,6.07,,
GCMT_001109,GCMT,GCMT|GCMT-Mw,1979,1,14,1,41,18.3,0.7,140.93,11.32,,,,30.8,8.0,5.24,,
671010,ISC,ISC|NEIS-Mb,1979,1,14,2,33,26.03,0.9,122.0233,23.3859,12.23,5.08,106.0,25.0,,4.9,0.283,
GCMT_001110,GCMT,GCMT|GCMT-Mw,1979,1,14,12,29,21.6,0.8,-179.39,-22.49,,,,488.0,3.9,5.39,,
GCMT_001111,GCMT,GCMT|GCMT-Mw,1979,1,14,15,59,35.6,1.1,139.6,29.08,,,,363.9,6.5,5.02,,
GCMT_001112,GCMT,GCMT|GCMT-Mw,1979,1,14,19,20,33.8,1.3,-73.21,6.85,,,,157.4,2.9,5.09,,
671045,ISC,ISC|NEIS-Mb,1979,1,15,6,17,49.54,0.95,122.0884,1.064,13.42,10.18,7.0,44.0,,3.86,0.283,
GCMT_001113,GCMT,GCMT|GCMT-Mw,1979,1,16,7,13,33.5,0.4,-167.66,52.47,,,,35.2,2.7,5.54,,
GCMT_001114,GCMT,GCMT|GCMT-Mw,1979,1,16,9,50,14.9,0.2,59.41,34.19,,,,15.0,,6.52,,
GCMT_001115,GCMT,GCMT|GCMT-Mw,1979,1,16,15,5,9.4,0.2,95.77,-45.82,,,,15.0,,6.29,,
GCMT_001116,GCMT,GCMT|GCMT-Mw,1979,1,17,14,16,2.6,1.0,161.34,-9.94,,,,74.2,4.7,5.42,,
GCMT_001117,GCMT,GCMT|GCMT-Mw,1979,1,17,18,12,11.9,1.0,146.8,13.04,,,,15.0,,5.55,,
GCMT_001118,GCMT,GCMT|GCMT-Mw,1979,1,17,19,27,13.1,1.7,146.48,13.33,,,,15.0,,5.57,,
671140,ISC-EHB,ISC-EHB|NEIS-Mb,1979,1,17,19,33,22.44,,126.624,1.876,10.7,5.6,57.0,45.0,,5.48,0.283,
GCMT_001119,GCMT,GCMT|GCMT-Mw,1979,1,19,11,56,19.5,0.4,143.46,41.19,,,,15.0,,5.38,,
GCMT_001120,GCMT,GCMT|GCMT-Mw,1979,1,22,4,25,46.7,1.3,-64.64,19.1,,,,21.7,9.3,5.31,,
GCMT_001121,GCMT,GCMT|GCMT-Mw,1979,1,22,17,51,40.6,0.5,174.72,51.44,,,,34.0,6.9,5.17,,
671350,ISC,ISC|NEIS-Mb,1979,1,23,9,1,0.24,0.68,125.3341,9.9245,20.31,16.52,73.0,150.0,,4.79,0.283,
GCMT_001122,GCMT,GCMT|GCMT-Mw,1979,1,24,1,31,5.1,0.9,155.54,-6.16,,,,148.7,3.6,5.3,,
GCMT_001123,GCMT,GCMT|GCMT-Mw,1979,1,25,4,8,20.1,0.2,-176.91,-30.13,,,,21.3,1.0,6.39,,
GCMT_001124,GCMT,GCMT|GCMT-Mw,1979,1,25,17,5,45.8,0.9,-176.29,52.26,,,,152.4,3.3,5.29,,
GCMT_001125,GCMT,GCMT|GCMT-Mw,1979,1,25,19,30,8.6,0.4,-152.48,59.83,,,,124.3,1.3,5.7,,
GCMT_001126,GCMT,GCMT|GCMT-Mw,1979,1,25,21,3,26.7,0.5,148.63,50.38,,,,587.6,2.7,5.67,,
GCMT_001127,GCMT,GCMT|GCMT-Mw,1979,1,25,23,52,4.2,1.6,119.94,-7.76,,,,557.1,8.9,5.31,,
GCMT_001128,GCMT,GCMT|GCMT-Mw,1979,1,26,10,4,47.1,0.3,-100.21,17.23,,,,33.3,1.3,6.6,,
GCMT_001129,GCMT,GCMT|GCMT-Mw,1979,1,26,17,10,44.4,0.4,-100.81,17.17,,,,19.9,2.2,5.81,,
GCMT_001130,GCMT,GCMT|GCMT-Mw,1979,1,26,20,17,39.8,0.8,-100.9,17.22,,,,18.8,4.1,5.55,,
GCMT_001131,GCMT,GCMT|GCMT-Mw,1979,1,27,7,3,54.8,0.7,-177.65,-30.64,,,,39.9,3.8,5.35,,
GCMT_001132,GCMT,GCMT|GCMT-Mw,1979,1,27,18,15,6.0,0.3,168.21,-18.54,,,,18.6,2.1,6.31,,
GCMT_001133,GCMT,GCMT|GCMT-Mw,1979,1,27,18,58,0.9,0.4,-161.24,54.53,,,,47.0,,6.14,,
GCMT_001134,GCMT,GCMT|GCMT-Mw,1979,1,28,19,45,22.6,0.3,-43.9,11.42,,,,15.0,,5.96,,
671599,ISC-EHB,ISC-EHB|NEIS-Msz,1979,1,28,22,23,37.96,,126.555,8.7,8.1,5.2,59.0,48.0,5.0,5.4,0.179,
GCMT_001135,GCMT,GCMT|GCMT-Mw,1979,1,29,5,43,10.4,0.6,179.81,-24.24,,,,509.4,3.3,5.46,,
GCMT_001136,GCMT,GCMT|GCMT-Mw,1979,1,31,12,36,28.6,0.3,130.95,42.92,,,,575.2,2.7,5.87,,
669184,ISC-EHB,ISC-EHB|NEIS-Mb,1979,2,2,11,54,58.77,,124.242,6.62,11.1,8.0,59.0,41.0,,5.25,0.283,
669199,ISC-EHB,ISC-EHB|NEIS-Mb,1979,2,2,20,32,44.55,,127.322,5.467,15.8,8.2,59.0,53.0,,5.14,0.283,
GCMT_001137,GCMT,GCMT|GCMT-Mw,1979,2,3,7,47,33.8,0.2,126.21,-0.21,,,,15.0,,6.05,,
669365,ISC,ISC|NEIS-Mb,1979,2,6,6,50,37.47,1.04,120.2962,21.1101,46.38,12.66,98.0,26.0,,4.44,0.283,
GCMT_001138,GCMT,GCMT|GCMT-Mw,1979,2,6,18,11,37.5,0.5,-177.03,-25.41,,,,82.6,3.1,5.53,,
GCMT_001139,GCMT,GCMT|GCMT-Mw,1979,2,7,4,18,51.3,1.5,71.79,36.69,,,,141.6,5.2,5.1,,
669453,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1979,2,7,21,2,7.09,,127.292,5.219,5.3,3.5,,119.2,5.0,6.37,0.1,
GCMT_001141,GCMT,GCMT|GCMT-Mw,1979,2,9,2,0,13.7,0.3,-27.0,-56.35,,,,102.6,3.8,5.47,,
GCMT_001142,GCMT,GCMT|GCMT-Mw,1979,2,11,8,1,3.6,0.2,-40.62,10.41,,,,15.0,,5.78,,
GCMT_001143,GCMT,GCMT|GCMT-Mw,1979,2,11,16,18,41.6,0.3,173.52,-21.14,,,,15.0,,5.61,,
669623,ISC-EHB,ISC-EHB|NEIS-Mb,1979,2,11,16,52,5.19,,125.478,1.205,18.1,7.4,43.0,79.0,,5.37,0.283,
669625,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1979,2,11,17,30,14.91,,124.713,5.635,6.7,4.6,,35.0,4.7,5.91,0.1,
669634,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1979,2,11,22,22,23.03,,125.94,6.065,5.7,3.6,,150.5,4.9,6.23,0.1,
669653,ISC,ISC|NEIS-Mb,1979,2,12,8,47,37.3,0.76,120.9061,21.0975,31.31,7.903,86.0,36.0,,4.9,0.283,
GCMT_001146,GCMT,GCMT|GCMT-Mw,1979,2,13,1,51,3.1,0.5,-43.9,12.03,,,,15.0,,5.33,,
GCMT_001147,GCMT,GCMT|GCMT-Mw,1979,2,13,5,34,33.9,0.2,-157.53,55.44,,,,21.2,0.9,6.6,,
669701,ISC,ISC|NEIS-Mb,1979,2,13,8,5,23.1,1.43,124.6444,5.3545,28.55,15.74,64.0,62.0,,4.32,0.283,
GCMT_001148,GCMT,GCMT|GCMT-Mw,1979,2,13,10,36,17.3,1.3,57.31,32.99,,,,15.0,,5.55,,
669724,ISC-EHB,ISC-EHB|NEIS-Mb,1979,2,13,21,35,5.35,,119.151,15.532,6.8,4.9,56.0,11.0,1.6,5.25,0.283,
GCMT_001149,GCMT,GCMT|GCMT-Mw,1979,2,14,16,55,11.4,0.3,167.17,-15.87,,,,126.8,1.6,6.08,,
669807,ISC,ISC|NEIS-Mb,1979,2,15,21,54,52.03,1.4,124.4521,6.6267,40.8,16.54,80.0,36.0,,4.32,0.283,
GCMT_001150,GCMT,GCMT|GCMT-Mw,1979,2,16,0,31,19.9,0.2,166.59,-13.91,,,,53.9,1.0,6.36,,
GCMT_001151,GCMT,GCMT|GCMT-Mw,1979,2,16,10,8,58.4,0.2,-72.48,-16.88,,,,34.3,1.0,7.16,,
669844,ISC,ISC|NEIS-Mb,1979,2,16,18,52,20.63,1.16,121.2451,22.7453,8.423,4.552,136.0,8.0,6.46,4.09,0.283,
GCMT_001152,GCMT,GCMT|GCMT-Mw,1979,2,16,22,18,22.9,0.4,-72.38,-17.05,,,,55.0,,5.58,,
669868,ISC,ISC|NEIS-Mb,1979,2,17,6,53,47.76,1.03,127.1139,6.8315,28.31,16.71,51.0,50.0,,4.67,0.283,
669894,ISC-EHB,ISC-EHB|GCMT-Mw,1979,2,17,23,24,10.41,,125.405,1.829,6.0,3.7,55.0,96.0,2.6,5.3,,
GCMT_001154,GCMT,GCMT|GCMT-Mw,1979,2,18,2,42,36.5,0.7,116.03,-6.91,,,,15.0,,5.37,,
GCMT_001155,GCMT,GCMT|GCMT-Mw,1979,2,18,5,23,59.2,0.1,41.85,-43.43,,,,15.0,,6.43,,
GCMT_001156,GCMT,GCMT|GCMT-Mw,1979,2,18,12,26,36.2,1.9,-178.08,-21.0,,,,378.1,5.4,5.33,,
669921,ISC-EHB,ISC-EHB|NEIS-Mb,1979,2,18,15,52,14.84,,126.485,4.679,9.1,6.1,77.0,77.0,5.1,5.25,0.283,
669932,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1979,2,19,0,35,42.91,,124.658,5.666,6.7,4.4,,17.5,4.6,5.55,0.1,
GCMT_001158,GCMT,GCMT|GCMT-Mw,1979,2,20,6,32,40.4,0.4,144.12,39.77,,,,14.8,2.6,6.33,,
GCMT_001159,GCMT,GCMT|GCMT-Mw,1979,2,21,13,39,9.2,0.5,144.21,40.05,,,,15.0,,5.4,,
GCMT_001160,GCMT,GCMT|GCMT-Mw,1979,2,22,9,16,40.9,1.5,-99.98,19.73,,,,15.0,,5.45,,
670117,ISC,ISC|NEIS-Mb,1979,2,22,15,4,48.27,1.02,121.355,22.0769,12.14,10.56,140.0,18.0,,4.32,0.283,
GCMT_001161,GCMT,GCMT|GCMT-Mw,1979,2,22,18,31,6.4,0.2,-17.59,0.18,,,,15.0,,6.08,,
GCMT_001162,GCMT,GCMT|GCMT-Mw,1979,2,22,22,53,24.0,1.4,-112.84,28.16,,,,15.0,,5.34,,
670135,ISC,ISC|NEIS-Mb,1979,2,23,3,0,11.57,1.14,121.4615,21.9205,10.16,8.623,119.0,24.0,6.65,4.67,0.283,
GCMT_001163,GCMT,GCMT|GCMT-Mw,1979,2,23,16,35,49.9,0.4,131.2,-1.14,,,,15.0,,5.4,,
670170,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1979,2,23,22,36,32.72,,124.591,12.819,6.1,4.4,,24.8,3.9,5.83,0.1,
670179,ISC,ISC|NEIS-Mb,1979,2,24,4,37,56.72,1.0,123.3487,23.8501,12.94,11.14,28.0,19.0,,4.56,0.283,
670242,ISC,ISC|NEIS-Mb,1979,2,25,17,56,13.8,0.76,125.149,4.2088,23.72,10.92,51.0,70.0,,4.67,0.283,
670251,ISC,ISC|NEIS-Mb,1979,2,26,1,13,51.83,0.8,126.1347,9.2157,37.55,18.53,63.0,66.0,,5.25,0.283,
GCMT_001165,GCMT,GCMT|GCMT-Mw,1979,2,26,4,55,58.4,0.6,156.36,-8.25,,,,15.0,,5.42,,
GCMT_001166,GCMT,GCMT|GCMT-Mw,1979,2,27,4,1,31.4,0.6,166.98,-14.95,,,,109.3,3.3,5.55,,
GCMT_001167,GCMT,GCMT|GCMT-Mw,1979,2,27,19,20,13.1,0.7,-178.07,-34.8,,,,15.0,,5.29,,
GCMT_001168,GCMT,GCMT|GCMT-Mw,1979,2,28,20,10,22.3,0.4,-100.92,17.12,,,,31.9,2.3,5.76,,
GCMT_001169,GCMT,GCMT|GCMT-Mw,1979,2,28,21,27,38.1,0.1,-141.39,60.5,,,,18.8,0.5,7.48,,
GCMT_001170,GCMT,GCMT|GCMT-Mw,1979,3,1,14,33,19.1,0.4,-80.46,0.59,,,,18.3,2.4,5.71,,
GCMT_001171,GCMT,GCMT|GCMT-Mw,1979,3,2,9,34,47.3,0.9,-140.7,60.37,,,,15.0,,5.12,,
667540,ISC,ISC|NEIS-Mb,1979,3,2,12,34,38.66,1.02,121.6224,23.5702,6.795,3.161,106.0,29.0,7.77,4.67,0.283,
667576,ISC,ISC|NEIS-Mb,1979,3,3,6,9,22.65,0.73,121.4851,19.524,21.57,8.121,79.0,10.0,,4.56,0.283,
667581,ISC,ISC|NEIS-Mb,1979,3,3,10,15,9.05,0.79,121.5301,19.7816,19.96,11.14,81.0,35.0,,4.32,0.283,
GCMT_001172,GCMT,GCMT|GCMT-Mw,1979,3,4,19,50,21.6,0.5,143.19,-3.4,,,,15.0,,5.63,,
GCMT_001173,GCMT,GCMT|GCMT-Mw,1979,3,4,23,53,41.5,0.4,177.23,-16.51,,,,15.0,,5.67,,
GCMT_001174,GCMT,GCMT|GCMT-Mw,1979,3,6,3,46,28.8,0.6,145.35,-5.66,,,,110.3,2.6,5.3,,
667770,ISC,ISC|NEIS-Mb,1979,3,7,5,47,21.33,1.06,125.7686,12.081,41.32,26.64,53.0,28.0,,5.02,0.283,
667839,ISC-EHB,ISC-EHB|GCMT-Mw,1979,3,8,14,49,55.77,,120.37,0.992,4.6,3.0,52.0,39.0,1.3,6.3,,
GCMT_001176,GCMT,GCMT|GCMT-Mw,1979,3,9,1,26,41.1,0.3,147.82,-9.59,,,,32.8,2.1,6.31,,
667864,ISC,ISC|NEIS-Mb,1979,3,9,4,52,3.23,1.3,121.4551,22.2853,13.49,7.316,121.0,18.0,,3.63,0.283,
GCMT_001177,GCMT,GCMT|GCMT-Mw,1979,3,10,6,45,16.5,1.7,59.8,7.82,,,,15.0,,5.11,,
GCMT_001178,GCMT,GCMT|GCMT-Mw,1979,3,10,11,7,19.2,1.1,-173.53,51.63,,,,32.0,9.6,5.21,,
GCMT_001179,GCMT,GCMT|GCMT-Mw,1979,3,10,20,21,56.9,0.4,141.68,37.01,,,,41.6,3.0,5.42,,
GCMT_001180,GCMT,GCMT|GCMT-Mw,1979,3,11,12,16,24.6,0.3,-73.32,7.03,,,,157.7,1.1,5.74,,
GCMT_001181,GCMT,GCMT|GCMT-Mw,1979,3,12,6,38,20.5,0.2,-122.65,-56.13,,,,15.0,,5.99,,
GCMT_001182,GCMT,GCMT|GCMT-Mw,1979,3,12,22,48,11.6,0.3,46.33,-39.07,,,,15.0,,5.86,,
668056,ISC,ISC|NEIS-Mb,1979,3,13,9,47,18.91,0.7,121.345,19.2066,16.65,6.155,86.0,46.0,,4.56,0.283,
GCMT_001183,GCMT,GCMT|GCMT-Mw,1979,3,13,9,51,37.1,0.5,-130.57,49.77,,,,10.1,,5.44,,
GCMT_001184,GCMT,GCMT|GCMT-Mw,1979,3,13,12,0,23.2,0.3,-130.62,49.43,,,,10.1,,5.7,,
668071,EHB,EHB|NEIS-Mb,1979,3,13,13,28,26.46,,121.436,22.37,10.1,6.1,104.0,19.0,8.9,4.67,0.283,
GCMT_001185,GCMT,GCMT|GCMT-Mw,1979,3,13,19,21,36.4,2.0,8.57,74.75,,,,15.0,,5.01,,
GCMT_001186,GCMT,GCMT|GCMT-Mw,1979,3,14,11,7,31.1,0.2,-101.37,17.78,,,,26.7,1.0,7.46,,
668187,ISC-EHB,ISC-EHB|NEIS-Mb,1979,3,15,0,47,31.9,,126.369,8.768,8.9,7.0,70.0,50.0,8.3,5.02,0.283,
GCMT_001187,GCMT,GCMT|GCMT-Mw,1979,3,15,6,58,34.2,1.2,-68.69,18.87,,,,92.7,6.2,5.02,,
668200,EHB,EHB|NEIS-Mb,1979,3,15,7,57,11.59,,126.236,10.159,18.9,10.3,52.0,25.0,11.7,4.56,0.283,
GCMT_001188,GCMT,GCMT|GCMT-Mw,1979,3,15,12,52,30.4,0.2,101.61,23.24,,,,10.0,,6.05,,
GCMT_001189,GCMT,GCMT|GCMT-Mw,1979,3,15,21,7,25.9,0.4,-117.03,34.34,,,,10.1,,5.54,,
GCMT_001190,GCMT,GCMT|GCMT-Mw,1979,3,16,4,12,39.8,0.5,165.9,-12.31,,,,15.0,,5.73,,
GCMT_001191,GCMT,GCMT|GCMT-Mw,1979,3,16,15,35,24.0,0.4,96.14,4.88,,,,15.0,,5.87,,
668320,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1979,3,17,0,39,59.47,,121.448,20.055,6.2,4.5,,35.0,4.7,5.63,0.1,
GCMT_001193,GCMT,GCMT|GCMT-Mw,1979,3,17,6,32,33.5,0.5,68.13,-2.84,,,,15.0,,5.66,,
668363,EHB,EHB|NEIS-Mb,1979,3,17,18,59,45.78,,124.684,5.918,11.8,5.7,47.0,416.0,,4.56,0.283,
668425,ISC,ISC|NEIS-Mb,1979,3,18,14,50,29.45,1.78,122.1191,23.38,11.58,4.384,108.0,25.0,12.7,4.21,0.283,
GCMT_001194,GCMT,GCMT|GCMT-Mw,1979,3,18,20,12,32.1,0.4,-100.77,17.43,,,,21.0,,5.65,,
GCMT_001195,GCMT,GCMT|GCMT-Mw,1979,3,19,0,2,4.4,0.6,-172.67,-18.08,,,,15.0,,5.51,,
668495,ISC-EHB,ISC-EHB|NEIS-Mb,1979,3,19,6,32,39.06,,126.34,9.388,8.2,5.1,62.0,68.0,4.4,5.25,0.283,
GCMT_001196,GCMT,GCMT|GCMT-Mw,1979,3,19,7,45,38.7,0.5,-172.86,-18.2,,,,15.0,,5.43,,
668503,ISC,ISC|NEIS-Mb,1979,3,19,10,24,59.93,1.45,127.8355,5.4449,22.93,19.57,158.0,35.0,,4.56,0.283,
668561,ISC-EHB,ISC-EHB|NEIS-Mb,1979,3,20,8,53,49.11,,126.465,7.547,6.2,4.2,65.0,149.0,2.8,5.48,0.283,
GCMT_001197,GCMT,GCMT|GCMT-Mw,1979,3,20,13,0,15.2,0.3,78.66,-36.63,,,,15.0,,6.11,,
GCMT_001198,GCMT,GCMT|GCMT-Mw,1979,3,20,21,41,27.4,0.4,-71.42,-35.79,,,,122.7,2.8,5.41,,
GCMT_001199,GCMT,GCMT|GCMT-Mw,1979,3,21,5,35,15.7,0.4,154.35,-7.57,,,,15.0,,5.41,,
668649,ISC-EHB,ISC-EHB|NEIS-Mb,1979,3,21,16,23,7.78,,126.419,10.072,16.8,11.5,64.0,42.0,,4.9,0.283,
668650,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1979,3,21,16,28,31.17,,126.336,10.107,9.8,6.2,,17.5,3.8,5.49,0.1,
668663,EHB,EHB|NEIS-Mb,1979,3,21,20,25,55.41,,126.264,9.942,22.3,12.2,63.0,87.0,,4.44,0.283,
668712,ISC-EHB,ISC-EHB|NEIS-Mb,1979,3,22,16,16,30.36,,126.616,4.274,10.1,6.4,69.0,15.0,,5.02,0.283,
GCMT_001201,GCMT,GCMT|GCMT-Mw,1979,3,23,15,2,34.6,0.4,-173.95,-15.43,,,,97.9,3.0,5.48,,
GCMT_001202,GCMT,GCMT|GCMT-Mw,1979,3,23,17,21,60.0,0.4,-110.99,26.64,,,,15.0,,5.6,,
GCMT_001203,GCMT,GCMT|GCMT-Mw,1979,3,23,19,32,38.7,0.2,-68.97,17.89,,,,73.0,1.1,6.68,,
GCMT_001204,GCMT,GCMT|GCMT-Mw,1979,3,24,21,6,57.8,0.9,171.54,-42.46,,,,59.0,,5.08,,
GCMT_001205,GCMT,GCMT|GCMT-Mw,1979,3,25,7,14,16.8,1.1,154.19,-4.58,,,,393.0,6.6,5.11,,
668897,ISC,ISC|ISC-Mb,1979,3,26,0,57,50.76,1.07,121.5715,19.7904,35.89,15.88,71.0,10.0,,4.41,0.335,
GCMT_001206,GCMT,GCMT|GCMT-Mw,1979,3,27,11,42,35.9,1.1,-179.12,-21.74,,,,574.5,5.4,5.41,,
GCMT_001207,GCMT,GCMT|GCMT-Mw,1979,3,28,1,33,28.4,1.3,49.48,30.49,,,,15.0,,5.21,,
668990,ISC-EHB,ISC-EHB|NEIS-Msz,1979,3,28,11,25,11.25,,121.343,19.821,9.6,5.6,74.0,32.0,2.9,5.26,0.179,
669003,ISC-EHB,ISC-EHB|NEIS-Mb,1979,3,28,16,54,26.69,,126.137,5.917,8.4,4.5,65.0,115.0,11.0,5.25,0.283,
669008,ISC-EHB,ISC-EHB|ISC-Ms,1979,3,28,19,56,32.52,,124.629,11.355,8.6,5.4,66.0,19.0,2.1,5.39,0.236,
GCMT_001208,GCMT,GCMT|GCMT-Mw,1979,3,29,1,11,39.4,0.3,178.19,-24.09,,,,568.6,1.7,5.9,,
GCMT_001209,GCMT,GCMT|GCMT-Mw,1979,3,29,2,1,35.4,0.5,83.69,41.93,,,,15.0,,5.62,,
GCMT_001210,GCMT,GCMT|GCMT-Mw,1979,3,29,7,7,25.3,0.2,97.75,32.61,,,,12.0,,5.8,,
GCMT_001211,GCMT,GCMT|GCMT-Mw,1979,3,30,16,20,19.8,0.4,151.93,-5.49,,,,29.6,3.6,5.57,,
GCMT_001212,GCMT,GCMT|GCMT-Mw,1979,3,30,17,10,27.3,0.8,-27.26,-56.15,,,,125.6,4.4,5.28,,
669092,ISC-EHB,ISC-EHB|NEIS-Mb,1979,3,30,21,59,57.07,,124.738,11.364,12.4,9.0,80.0,25.0,,5.14,0.283,
GCMT_001213,GCMT,GCMT|GCMT-Mw,1979,3,30,22,15,34.8,0.6,131.22,-4.23,,,,25.0,,5.67,,
669095,ISC,ISC|ISC-Mb,1979,3,30,22,52,49.1,1.04,121.5376,22.0714,11.65,6.345,121.0,10.0,,4.52,0.454,
GCMT_001214,GCMT,GCMT|GCMT-Mw,1979,3,31,13,20,56.0,0.3,142.38,29.03,,,,15.0,,5.77,,
GCMT_001215,GCMT,GCMT|GCMT-Mw,1979,4,1,7,16,18.9,0.3,129.73,-5.6,,,,35.5,4.5,5.7,,
