eventID,Agency,Identifier,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,Anthropogenic

902417,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1938,3,31,22,31,16.04,,120.407,19.801,8.1,5.0,,15.0,6.0,6.21,0.27,
902418,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1938,4,1,0,43,54.53,,120.847,20.009,17.2,13.5,,25.0,10.4,5.92,0.2,
902421,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1938,4,1,21,31,17.28,,120.368,19.941,8.4,5.1,,15.0,6.0,6.02,0.24,
902499,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1938,5,23,8,21,51.08,,120.058,17.987,5.9,4.9,,15.0,18.4,7.07,0.24,
902542,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1938,6,16,22,50,30.4,,122.362,23.95,8.6,5.1,,25.0,14.3,5.64,0.36,
902547,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1938,6,21,6,43,44.2,,121.383,21.028,9.9,6.7,,25.0,31.2,5.9,0.23,
902555,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1938,6,29,9,39,52.05,,128.702,3.895,23.8,12.4,,15.0,11.7,5.67,0.34,
902648,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1938,8,29,15,22,24.87,,124.134,12.036,7.8,6.0,,15.0,11.9,6.75,0.29,
902653,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1938,9,1,2,54,16.59,,122.397,23.874,5.7,4.1,,25.0,14.3,6.11,0.2,
902658,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1938,9,4,19,21,45.12,,120.316,13.669,14.8,11.8,,25.0,52.6,5.96,0.35,
902663,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1938,9,7,1,54,32.83,,126.532,4.634,9.7,7.7,,15.0,18.3,5.99,0.2,
902664,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1938,9,7,4,3,19.81,,121.506,23.807,3.6,2.3,,15.0,7.1,7.09,0.39,
902710,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1938,10,10,20,48,7.01,,126.514,2.4,8.8,5.8,,15.0,18.0,7.22,0.2,
902711,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1938,10,11,0,8,1.53,,126.352,2.639,14.0,11.4,,15.0,18.0,6.13,0.2,
902713,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1938,10,13,15,26,21.18,,121.434,23.734,4.3,2.8,,15.0,10.6,6.31,0.27,
902788,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1938,11,13,4,53,19.94,,125.783,10.34,9.7,7.9,,35.0,19.6,6.05,0.25,
9342032,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1938,11,21,6,58,57.96,,121.536,23.937,7.0,4.4,,15.0,7.1,5.72,0.2,
902854,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1938,12,6,23,0,52.97,,121.52,22.841,4.1,2.6,,15.0,7.3,7.02,0.31,
902856,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1938,12,7,10,12,8.15,,121.711,22.712,7.6,4.7,,15.0,12.3,5.86,0.2,
902859,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1938,12,7,15,1,1.41,,121.355,22.933,5.6,3.7,,15.0,7.3,5.96,0.43,
902861,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1938,12,9,5,2,51.11,,121.498,23.069,6.5,4.1,,15.0,7.3,5.84,0.2,
902876,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1938,12,19,4,53,15.55,,118.958,18.436,10.2,7.6,,15.0,3.9,5.6,0.58,
902883,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1938,12,22,16,56,49.21,,122.574,23.941,7.2,4.7,,35.0,14.3,6.09,0.23,
901802,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1939,2,2,7,8,50.82,,127.325,3.655,30.3,18.8,,35.0,20.8,5.79,0.2,
901811,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1939,2,4,11,34,5.61,,126.514,6.215,27.7,15.8,,35.0,35.4,5.73,0.67,
901883,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1939,3,29,2,28,59.24,,126.265,9.282,16.3,12.7,,25.0,17.1,5.63,0.2,
16965231,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1939,4,26,11,16,14.1,,122.848,19.0,13.7,10.8,,15.0,25.0,5.75,0.24,
901940,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1939,5,6,17,0,7.45,,121.194,13.7,9.0,8.3,,10.0,25.0,6.27,0.35,
901971,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1939,5,16,7,20,17.17,,121.602,23.53,4.9,3.5,,25.0,10.6,6.2,0.31,
901989,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1939,5,25,6,16,11.44,,122.954,12.938,19.5,16.8,,15.0,11.7,5.78,0.2,
902001,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1939,6,2,3,33,15.98,,126.223,4.667,7.7,5.6,,35.0,43.9,6.39,0.28,
902027,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1939,6,18,3,51,53.84,,121.448,23.016,6.5,4.0,,15.0,7.3,5.65,0.2,
902045,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1939,6,27,23,4,23.63,,126.911,7.223,7.1,5.5,,35.0,13.8,6.69,0.2,
902127,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1939,8,23,21,21,5.21,,126.61,6.967,21.9,16.5,,15.0,32.9,5.76,0.2,
902130,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1939,8,26,3,24,44.33,,121.518,21.854,8.8,7.5,,15.0,12.2,5.55,0.29,
902136,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1939,9,3,7,44,9.31,,121.194,20.01,8.3,6.1,,25.0,10.4,5.83,0.2,
902150,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1939,9,16,7,16,18.22,,128.757,3.928,22.2,13.9,,15.0,25.0,5.91,0.33,
902150,GUTE,GUTE|PAS-Ms,1939,9,16,7,16,26.0,,127.75,3.5,,,,90.0,,5.8,0.2,
901209,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1940,2,22,13,30,53.63,,121.447,19.753,15.2,10.3,,25.0,8.5,5.96,0.42,
901257,ISC,ISC|PAS-Ms,1940,3,28,15,48,56.4,0.28,120.5011,14.5833,6.408,4.886,38.0,200.0,,6.8,0.2,
901269,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1940,4,8,2,49,22.04,,125.214,13.158,26.2,11.9,,15.0,18.3,5.84,0.2,
901280,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1940,4,14,14,33,52.85,,127.557,9.645,18.5,14.2,,15.0,25.0,5.91,0.71,
901403,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1940,6,5,14,47,53.11,,119.33,18.149,19.8,8.0,,15.0,4.1,5.71,0.2,
901438,GUTE,GUTE|PAS-Ms,1940,6,18,13,52,33.0,,123.5,5.5,,,,570.0,,6.5,0.2,
901499,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1940,7,21,15,38,28.49,,120.911,2.275,8.3,5.8,,15.0,25.0,6.35,0.34,
901524,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1940,8,5,21,29,19.99,,122.161,23.909,6.4,5.2,,25.0,6.4,5.91,0.2,
901561,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1940,9,1,8,13,48.65,,125.908,8.354,37.7,19.5,,35.0,26.6,5.84,0.2,
901573,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1940,9,7,19,23,31.06,,127.12,8.946,18.1,16.7,,15.0,16.2,5.87,0.2,
901575,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1940,9,9,20,23,2.42,,128.652,10.59,64.9,21.7,,15.0,25.0,5.55,0.63,
901580,GUTE,GUTE|PAS-Ms,1940,9,12,0,21,21.0,,123.0,2.0,,,,160.0,,6.5,0.2,
901602,ISC,ISC|PAS-Ms,1940,9,22,22,51,57.04,0.27,123.6086,7.5853,6.862,5.452,54.0,640.0,,6.8,0.2,
901625,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1940,10,3,1,3,31.88,,120.844,19.323,26.4,11.1,,25.0,10.8,5.58,0.63,
901639,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1940,10,7,6,42,52.44,,125.763,5.475,11.4,9.5,,15.0,14.7,5.96,0.2,
901660,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1940,10,20,10,55,54.22,,122.952,13.622,39.1,21.9,,15.0,17.6,5.87,0.2,
901738,GUTE,GUTE|PAS-Ms,1940,12,19,15,48,30.0,,118.0,9.0,,,,35.0,,5.6,0.2,
901738,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1940,12,19,15,48,38.7,,118.195,10.287,37.0,16.3,,15.0,25.0,5.93,0.2,
900608,GUTE,GUTE|PAS-Ms,1941,1,2,16,49,38.0,,122.5,3.0,,,,500.0,,6.2,0.2,
900611,ISC,ISC|ISC-Ms,1941,1,5,18,47,3.13,0.3,122.2223,1.6299,7.515,5.712,59.0,25.0,,6.86,0.258,
900619,GUTE,GUTE|PAS-Ms,1941,1,12,0,18,38.0,,122.0,1.75,,,,35.0,,6.2,0.2,
900643,ISC,ISC|PAS-Ms,1941,2,4,14,3,20.37,0.32,124.0802,10.0627,7.403,5.664,61.0,605.0,,6.9,0.2,
900648,GUTE,GUTE|PAS-Ms,1941,2,5,23,4,36.0,,128.0,3.0,,,,50.0,,5.8,0.2,
900650,GUTE,GUTE|PAS-Ms,1941,2,8,18,46,8.0,,120.0,1.0,,,,35.0,,6.5,0.2,
900684,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1941,2,27,9,44,6.11,,127.2,3.753,12.3,6.5,,15.0,15.0,6.08,0.2,
900770,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1941,4,18,5,23,18.22,,119.806,15.033,9.4,7.5,,25.0,18.9,5.84,0.2,
900800,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1941,5,9,5,32,40.49,,122.682,13.731,8.4,7.2,,15.0,3.8,6.6,0.2,
900847,GUTE,GUTE|PAS-Ms,1941,6,16,11,26,56.0,,127.5,6.0,,,,100.0,,6.5,0.2,
900847,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1941,6,16,11,26,58.67,,126.256,6.231,14.7,9.6,,15.0,35.4,5.92,0.71,
900913,GUTE,GUTE|PAS-Ms,1941,7,19,17,54,28.0,,124.0,10.0,,,,600.0,,5.8,0.2,
901063,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1941,11,5,17,38,49.03,,123.518,12.808,6.9,6.2,,15.0,10.6,6.85,0.39,
901124,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1941,12,16,19,19,43.64,,120.419,23.29,4.1,2.6,,15.0,3.7,7.22,0.2,
900174,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1942,1,23,21,28,29.03,,126.306,10.185,12.9,9.3,,25.0,14.5,6.05,0.22,
900228,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1942,3,12,13,24,6.46,,126.087,9.975,22.0,17.2,,15.0,18.0,5.93,0.2,
900244,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1942,4,8,15,40,27.78,,120.423,13.144,7.7,6.8,,15.0,18.4,7.63,0.49,
900245,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1942,4,8,19,29,51.08,,120.271,12.9,21.7,11.1,,15.0,18.4,6.18,0.62,
900246,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1942,4,8,23,56,5.52,,120.525,13.222,24.5,11.1,,15.0,18.4,6.13,0.23,
900247,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1942,4,9,4,42,28.82,,120.327,13.571,12.9,8.2,,25.0,52.6,6.15,0.58,
900299,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1942,5,24,21,19,33.63,,121.926,22.578,11.3,6.6,,15.0,11.2,6.1,0.38,
900323,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1942,6,10,10,21,9.68,,124.87,6.401,12.0,8.9,,15.0,25.0,6.54,0.26,
900330,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1942,6,14,14,29,37.68,,125.88,12.031,15.0,13.7,,15.0,6.5,6.04,0.2,
900397,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1942,7,25,6,22,35.73,,124.98,11.777,8.7,7.7,,55.0,14.8,6.31,0.43,
900471,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1942,9,10,4,48,42.78,,121.883,13.173,65.1,20.7,,15.0,14.9,5.86,0.2,
900480,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1942,9,24,3,39,1.25,,121.965,23.884,6.0,3.9,,10.0,6.4,6.81,0.26,
900504,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1942,10,20,23,21,53.66,,122.47,7.95,8.5,6.6,,35.0,14.7,7.27,0.27,
900574,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1942,12,3,1,12,59.29,,125.801,10.051,18.4,13.3,,15.0,18.0,6.3,0.2,
899773,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1943,3,22,8,24,4.93,,125.857,6.699,12.7,7.7,,35.0,51.3,6.18,0.34,
899803,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1943,4,12,4,14,0.9,,123.438,23.707,17.1,7.2,,35.0,7.1,6.28,0.2,
899838,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1943,5,3,1,59,13.92,,124.304,13.02,7.6,7.0,,15.0,22.0,7.36,0.34,
899851,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1943,5,25,23,7,39.28,,127.277,7.371,8.8,6.3,,15.0,11.8,7.76,0.2,
899909,GUTE,GUTE|PAS-Ms,1943,6,29,9,5,6.0,,125.0,2.0,,,,180.0,,6.5,0.2,
899922,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1943,7,8,14,35,48.08,,126.629,3.532,15.1,9.4,,35.0,19.1,6.2,0.2,
899959,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1943,8,9,16,57,57.05,,127.651,8.447,18.0,9.6,,35.0,12.4,5.91,0.2,
899971,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1943,8,20,1,22,9.66,,126.332,10.118,14.2,12.3,,35.0,14.5,6.08,0.39,
900078,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1943,11,7,8,25,53.07,,118.961,22.439,32.0,14.9,,35.0,8.0,5.97,0.2,
900100,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1943,11,24,13,17,15.14,,121.708,22.715,7.9,5.2,,20.0,12.3,6.73,0.38,
900108,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1943,11,28,6,20,2.21,,125.853,9.672,10.9,9.0,,35.0,23.1,6.1,0.54,
900118,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1943,12,2,5,9,0.16,,121.519,22.745,4.7,3.5,,15.0,12.3,6.79,0.24,
900127,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1943,12,13,15,53,23.11,,126.042,10.083,17.5,11.6,,35.0,18.0,6.39,0.21,
899290,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1944,2,5,17,20,8.53,,121.534,23.571,4.9,3.6,,20.0,10.6,6.72,0.36,
899507,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1944,8,14,14,21,41.03,,120.219,13.342,10.8,7.9,,25.0,12.7,6.15,0.2,
899508,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1944,8,15,1,19,35.03,,122.453,17.05,23.6,12.0,,35.0,24.2,5.98,0.73,
899539,ISC,ISC|ISC-Ms,1944,9,11,9,45,27.07,0.32,126.1607,1.0205,10.03,7.492,48.0,15.0,,6.76,0.198,
899564,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1944,10,3,16,6,51.56,,122.019,8.624,19.1,10.0,,15.0,25.0,5.91,0.2,
899580,ISC,ISC|PAS-Ms,1944,10,14,20,16,15.23,0.47,127.7548,1.3874,12.19,8.753,54.0,15.0,,6.8,0.2,
899618,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1944,11,15,20,47,8.14,,127.324,4.544,8.5,5.7,,60.0,5.2,6.82,0.2,
898755,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1945,1,13,11,57,11.13,,126.679,9.681,23.3,8.5,,35.0,17.1,6.06,0.2,
898780,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1945,1,27,19,5,13.84,,126.998,9.724,33.0,15.3,,15.0,11.8,5.86,0.2,
898782,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1945,1,29,21,0,49.66,,124.256,6.308,18.1,9.1,,25.0,25.0,6.07,0.2,
898834,ISC,ISC|PAS-Ms,1945,3,11,17,45,5.65,0.42,126.0661,4.731,13.8,8.148,61.0,100.0,,6.8,0.2,
898861,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1945,3,31,6,45,14.79,,126.368,7.324,17.0,9.0,,15.0,36.0,6.07,0.2,
898898,ISC,ISC|PAS-Ms,1945,4,22,9,51,16.13,0.61,122.8881,5.0582,27.6,8.094,42.0,565.0,,6.8,0.2,
899016,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1945,8,1,22,23,18.07,,121.979,23.776,12.1,7.6,,14.0,6.4,6.46,0.47,
899017,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1945,8,2,17,52,8.86,,120.9,19.353,17.2,8.7,,35.0,10.8,6.07,0.27,
899150,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1945,10,21,3,21,9.98,,120.779,23.7,10.2,7.3,,35.0,7.2,6.23,0.33,
899225,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1945,11,30,12,9,30.01,,126.912,5.822,31.4,8.6,,35.0,40.3,5.99,0.2,
899239,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1945,12,20,3,59,16.97,,126.641,8.61,9.1,7.1,,35.0,31.1,6.43,0.2,
898225,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1946,1,24,6,18,52.71,,121.628,2.16,111.4,12.4,,15.0,25.0,5.93,0.2,
898257,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1946,2,20,3,41,56.39,,122.261,17.899,19.2,9.6,,35.0,8.1,6.4,0.33,
898573,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1946,9,9,10,36,37.81,,121.949,23.826,11.9,8.5,,25.0,6.4,6.1,0.35,
898645,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1946,11,2,14,4,2.61,,126.229,5.528,14.2,7.2,,35.0,14.7,6.24,0.33,
898682,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1946,12,4,22,46,53.14,,120.904,23.117,15.6,9.2,,25.0,6.6,6.71,0.47,
897709,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1947,1,8,0,4,34.2,,126.401,9.438,19.2,10.0,,35.0,17.1,6.0,0.69,
897814,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1947,4,11,14,29,39.0,,121.137,20.437,9.4,8.4,,30.0,8.2,6.37,0.41,
897828,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1947,4,26,12,44,19.31,,124.542,6.165,24.4,8.6,,35.0,26.4,5.72,0.2,
897829,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1947,4,26,17,25,10.91,,124.379,6.125,20.4,9.2,,35.0,26.4,5.67,0.2,
897865,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1947,5,25,23,0,5.54,,122.747,23.369,27.3,21.8,,25.0,12.8,6.01,0.47,
897883,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1947,6,7,18,47,51.45,,124.666,11.185,8.8,6.7,,15.0,6.5,6.87,0.41,
897886,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1947,6,10,11,12,40.3,,124.857,11.623,20.0,12.7,,15.0,42.1,6.22,0.2,
897890,ISC,ISC|ISC-Ms,1947,6,12,9,2,28.46,0.29,126.1565,1.2014,9.425,6.504,52.0,15.0,,7.26,0.2,
898187,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1947,12,19,16,36,30.04,,121.149,18.888,10.3,9.5,,35.0,13.6,5.65,0.2,
897163,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1948,1,24,17,46,43.71,,122.235,10.714,7.1,5.6,,15.0,4.6,7.8,0.2,
897165,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1948,1,25,5,58,4.6,,122.341,11.287,17.1,12.6,,35.0,10.7,5.8,0.69,
897166,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1948,1,26,14,10,45.56,,122.205,10.698,8.7,8.2,,35.0,15.9,6.83,0.22,
897169,ISC,ISC|ISC-Ms,1948,1,28,3,47,18.36,0.31,126.4811,1.6109,8.833,5.812,46.0,15.0,,6.56,0.25,
897183,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1948,2,6,22,18,53.87,,121.563,11.137,16.5,10.3,,35.0,25.0,6.19,0.47,
897220,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1948,3,3,9,9,56.19,,118.926,18.757,7.1,5.1,,15.0,3.6,7.14,0.22,
897241,ISC,ISC|ISC-Ms,1948,3,13,20,2,33.47,0.32,126.4865,1.7002,7.437,6.992,46.0,15.0,,6.66,0.253,
897248,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1948,3,16,2,40,38.42,,120.9,20.089,12.4,9.7,,35.0,10.4,5.96,0.59,
897404,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1948,6,21,12,5,26.83,,125.469,3.569,9.3,5.9,,15.0,47.4,6.35,0.2,
897508,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1948,8,20,18,46,5.46,,125.182,3.974,22.9,9.7,,35.0,22.6,5.84,0.2,
897531,ISC,ISC|PAS-Ms,1948,9,2,23,35,4.51,0.33,125.6447,10.1472,7.581,6.386,41.0,100.0,,7.0,0.2,
897567,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1948,9,24,23,28,5.29,,121.913,21.576,22.4,15.0,,25.0,25.0,6.23,0.61,
897576,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1948,10,1,3,10,23.65,,121.421,21.866,21.0,20.1,,25.0,12.2,6.04,0.2,
896278,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1949,1,19,15,0,6.74,,122.103,23.963,11.3,8.4,,35.0,6.4,6.42,0.45,
896328,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1949,2,14,18,42,12.44,,120.588,13.596,12.9,8.3,,35.0,52.6,6.22,0.44,
896433,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1949,3,27,6,34,9.4,,127.657,2.428,8.9,6.1,,60.0,8.0,7.05,0.2,
896436,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1949,3,28,12,50,37.78,,120.454,13.336,14.3,10.9,,35.0,52.6,5.91,0.36,
896492,ISC,ISC|PAS-Ms,1949,4,30,1,23,37.5,0.26,125.5326,6.1289,7.485,5.973,53.0,127.0,,7.4,0.2,
896830,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1949,9,5,2,54,4.8,,121.268,16.993,27.0,14.3,,15.0,7.3,6.0,0.2,
896831,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1949,9,5,3,18,14.74,,121.319,17.345,18.3,13.2,,15.0,21.6,6.03,0.33,
896854,ISC,ISC|ISC-Ms,1949,9,14,19,50,18.99,0.26,126.1055,1.0361,7.425,5.558,57.0,15.0,,7.06,0.264,
896923,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1949,10,8,20,34,26.56,,121.746,22.155,14.7,12.4,,25.0,12.2,5.97,0.25,
897011,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1949,11,11,15,44,22.97,,121.198,22.677,13.5,9.3,,25.0,6.2,5.92,0.23,
897130,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1949,12,29,3,3,56.6,,121.538,17.439,7.2,6.1,,15.0,4.0,7.21,0.3,
895106,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1950,1,3,2,51,55.41,,121.447,17.533,6.2,5.6,,30.0,3.8,6.5,0.34,
895280,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1950,3,7,2,7,52.7,,122.49,10.487,6.7,5.7,,25.0,3.9,6.82,0.2,
895485,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1950,6,4,7,29,51.62,,126.495,6.912,16.2,9.7,,15.0,32.9,5.95,0.23,
895544,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1950,6,25,11,5,59.68,,126.942,5.271,8.0,6.4,,57.6,5.0,6.16,0.2,
895605,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1950,7,18,16,25,50.67,,125.421,9.679,19.0,13.9,,15.0,16.1,6.06,0.2,
895637,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1950,7,29,16,45,58.61,,127.233,2.384,7.8,6.0,,30.0,17.1,6.33,0.2,
895661,ISC,ISC|ISC-Ms,1950,8,7,15,47,26.78,0.34,126.3575,1.187,11.35,6.893,49.0,15.0,,5.88,0.21,
895864,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1950,9,25,23,16,3.52,,126.264,9.864,11.3,8.5,,25.0,14.5,5.96,0.2,
895869,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1950,9,28,3,29,39.6,,121.481,23.095,8.7,6.0,,15.0,7.3,6.06,0.2,
894056,ISC,ISC|ISC-Ms,1951,1,26,3,25,16.29,0.58,126.0396,1.2551,18.21,11.19,37.0,15.0,,5.88,0.21,
894351,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,5,16,14,6,14.33,,126.28,2.081,15.9,8.5,,15.0,20.0,5.96,0.2,
894383,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,5,31,20,55,59.4,,121.058,18.743,5.8,5.3,,61.4,4.8,6.23,0.2,
894388,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,6,2,6,47,56.3,,116.727,6.878,7.8,7.3,,15.0,25.0,6.07,0.33,
894390,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,6,3,18,30,26.44,,122.257,23.95,14.5,10.8,,15.0,14.3,5.71,0.2,
894437,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,6,20,21,50,22.23,,121.632,23.912,13.9,10.9,,15.0,7.1,6.11,0.24,
894468,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,7,2,5,6,18.82,,124.959,5.834,12.4,10.0,,25.0,19.1,5.96,0.2,
894490,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,7,8,5,44,23.32,,122.386,9.967,6.7,5.4,,25.0,21.6,6.47,0.25,
894821,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,21,21,34,21.54,,121.4,23.487,5.0,4.2,,25.0,4.0,7.48,0.2,
894824,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,22,3,29,35.57,,121.343,23.917,5.8,5.0,,25.0,4.0,7.23,0.41,
894825,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,22,4,28,12.37,,121.282,23.769,10.5,6.0,,25.0,4.0,6.7,0.34,
894826,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,22,5,17,48.89,,121.062,23.728,11.2,8.5,,25.0,7.2,6.46,0.61,
894828,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,22,5,43,7.64,,121.393,23.775,6.2,4.5,,20.0,3.9,6.96,0.36,
