eventID,Agency,Identifier,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,Anthropogenic,Unnamed: 20
796508,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,9,8,43,27.7,,121.718,15.501,8.6,7.6,87.0,15.0,,4.67,0.283,,1761094|USCGS|4.60|mb || 1761096|ISC|4.80|mb
796514,ISC,ISC|USCGS-mb,1970,4,9,10,8,5.39,0.83,121.8084,15.411,14.83,10.74,94.0,26.0,,4.09,0.283,,1761103|USCGS|4.10|mb
796517,ISC,ISC|USCGS-mb,1970,4,9,10,18,49.69,0.99,121.6853,15.37,30.81,24.92,78.0,25.0,,4.56,0.283,,1761110|USCGS|4.50|mb
796522,ISC,ISC|USCGS-mb,1970,4,9,11,39,35.85,0.99,121.8176,15.4103,32.95,25.05,74.0,26.0,,4.32,0.283,,1761120|USCGS|4.30|mb
796531,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,9,17,59,53.01,,121.804,15.614,15.4,13.6,55.0,25.0,,4.67,0.283,,1761139|USCGS|4.60|mb || 1761140|ISC|4.70|mb
796546,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,10,0,1,15.4,,121.747,15.67,7.3,6.2,54.0,25.0,,4.9,0.283,,1761164|USCGS|4.80|mb || 1761165|ISC|4.80|mb
796570,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,10,13,17,59.52,,121.946,15.851,7.7,4.7,66.0,35.0,,5.14,0.283,,1761213|USCGS|5.00|mb || 1761214|ISC|4.90|mb
796581,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,10,22,4,26.07,,121.772,15.795,9.2,7.3,52.0,15.0,,5.02,0.283,,1761238|USCGS|4.90|mb || 1761239|ISC|4.80|mb
796611,EHB,EHB|USCGS-mb,1970,4,11,16,19,8.11,,121.879,15.855,19.2,7.1,67.0,40.0,,4.67,0.283,,1761296|USCGS|4.60|mb || 1761297|ISC|4.20|mb
796622,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,11,23,32,56.15,,121.746,15.628,11.4,8.2,58.0,15.0,,4.56,0.283,,1761316|USCGS|4.50|mb || 1761317|ISC|4.80|mb
796625,EHB,EHB|ISC-Mb,1970,4,12,0,18,10.52,,122.524,16.036,17.8,11.7,73.0,46.0,10.5,5.06,0.384,,1761321|ISC|4.80|mb
796629,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1970,4,12,4,1,46.9,,122.064,15.136,5.4,4.0,,22.5,3.7,6.92,0.3,,796629|ISC-GEM|6.92|Mw || 1761329|USCGS|5.90|mb || 1761329|USCGS|7.00|MS || 1761331|ISC|5.90|mb || 1761331|ISC|7.00|MS || 1761329|USCGS|5.90|mb || 1761329|USCGS|7.00|MS || 1761331|ISC|5.90|mb || 1761331|ISC|7.00|MS
796631,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,12,4,15,31.99,,122.017,15.052,20.5,8.0,70.0,15.0,2.1,5.02,0.283,,1761334|USCGS|4.90|mb || 1761335|ISC|5.10|mb
796632,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1970,4,12,4,16,57.38,,122.063,15.263,17.5,9.9,,19.1,3.7,5.73,0.2,,796632|ISC-GEM|5.73|Mw || 1761336|USCGS|5.50|mb || 1761337|ISC|5.60|mb || 1761336|USCGS|5.50|mb || 1761337|ISC|5.60|mb
796635,ISC-EHB,ISC-EHB|ISC-Mb,1970,4,12,4,25,30.42,,122.296,15.139,21.7,9.2,71.0,15.0,,5.06,0.335,,1761342|ISC|4.80|mb
796636,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,12,4,26,38.98,,122.227,15.126,12.1,5.7,65.0,21.0,2.0,5.37,0.283,,1761343|USCGS|5.20|mb || 1761345|ISC|5.20|mb
796639,ISC,ISC|USCGS-mb,1970,4,12,5,10,36.66,0.88,121.9024,14.9594,55.77,18.18,77.0,18.0,,3.51,0.283,,1761349|USCGS|3.60|mb
796640,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1970,4,12,5,18,9.26,,122.443,15.164,12.5,8.4,,22.5,25.3,5.56,0.37,,796640|ISC-GEM|5.56|Mw || 1761351|USCGS|5.30|mb || 1761353|ISC|5.50|mb || 1761351|USCGS|5.30|mb || 1761353|ISC|5.50|mb
796641,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,12,5,27,51.38,,121.934,15.111,12.4,6.6,63.0,15.0,,4.9,0.283,,1761355|USCGS|4.80|mb || 1761356|ISC|4.80|mb
796643,EHB,EHB|USCGS-mb,1970,4,12,5,35,7.8,,122.262,14.948,24.1,7.7,79.0,150.0,,4.9,0.283,,1761359|USCGS|4.80|mb || 1761360|ISC|4.50|mb
796645,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,12,6,3,47.82,,122.278,15.104,21.1,8.6,69.0,15.0,,5.02,0.283,,1761362|USCGS|4.90|mb || 1761363|ISC|4.80|mb
796646,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,12,6,23,31.39,,122.076,15.187,15.4,7.5,60.0,15.0,,4.79,0.283,,1761364|USCGS|4.70|mb || 1761366|ISC|4.70|mb
796648,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,12,6,29,55.69,,121.974,15.17,10.2,5.5,56.0,11.0,1.9,5.14,0.283,,1761368|USCGS|5.00|mb || 1761370|ISC|4.90|mb
796649,EHB,EHB|USCGS-mb,1970,4,12,6,36,55.04,,122.128,15.149,26.9,13.4,66.0,34.0,,4.67,0.283,,1761371|USCGS|4.60|mb || 1761372|ISC|4.70|mb
796652,ISC,ISC|USCGS-mb,1970,4,12,6,51,3.54,1.05,122.3757,15.118,56.39,26.36,75.0,32.0,,4.67,0.283,,1761377|USCGS|4.60|mb || 1761378|ISC|4.60|mb
796653,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,12,6,58,25.89,,122.009,15.161,15.7,8.3,59.0,18.0,2.5,4.79,0.283,,1761380|USCGS|4.70|mb || 1761381|ISC|4.90|mb
796654,EHB,EHB|USCGS-mb,1970,4,12,7,3,51.01,,122.029,15.15,24.0,12.7,68.0,35.0,,4.79,0.283,,1761383|USCGS|4.70|mb || 1761384|ISC|4.70|mb
796655,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,12,7,16,2.91,,122.471,15.07,15.2,7.4,59.0,18.0,2.6,4.79,0.283,,1761385|USCGS|4.70|mb || 1761387|ISC|4.80|mb
796664,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,12,8,33,18.94,,122.306,15.164,12.2,6.5,64.0,25.0,3.1,4.79,0.283,,1761399|USCGS|4.70|mb || 1761400|ISC|4.90|mb
796668,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,12,9,1,45.25,,122.051,15.136,7.5,5.3,64.0,15.0,,5.14,0.283,,1761409|USCGS|5.00|mb || 1761410|ISC|5.10|mb
796669,ISC,ISC|ISC-Mb,1970,4,12,9,5,55.98,0.83,122.1327,15.127,40.33,18.4,55.0,18.0,,5.17,0.628,,1761412|ISC|4.90|mb
796670,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,12,10,48,43.78,,122.003,15.106,6.7,4.1,57.0,16.0,3.2,5.37,0.283,,1761413|USCGS|5.20|mb || 1761415|ISC|5.30|mb
796678,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,12,13,55,41.61,,122.385,15.032,8.6,4.7,65.0,21.0,1.8,5.02,0.283,,1761429|USCGS|4.90|mb || 1761430|ISC|5.00|mb
796679,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1970,4,12,14,22,38.71,,122.438,15.05,7.6,5.0,,18.4,4.7,5.52,0.25,,796679|ISC-GEM|5.52|Mw || 1761431|USCGS|5.40|mb || 1761433|ISC|5.40|mb || 1761431|USCGS|5.40|mb || 1761433|ISC|5.40|mb
796680,EHB,EHB|USCGS-mb,1970,4,12,15,33,48.66,,122.032,14.917,22.8,11.2,71.0,28.0,12.3,4.09,0.283,,1761434|USCGS|4.10|mb || 1761435|ISC|4.20|mb
796682,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,12,17,2,1.41,,122.073,15.226,13.6,7.6,70.0,15.0,,4.67,0.283,,1761438|USCGS|4.60|mb || 1761440|ISC|4.70|mb
796688,ISC,ISC|USCGS-mb,1970,4,12,22,37,52.89,0.78,122.1043,15.1167,24.38,16.54,51.0,18.0,,4.44,0.283,,1761451|USCGS|4.40|mb || 1761452|ISC|4.80|mb
796692,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,12,23,52,6.55,,122.415,15.195,9.5,6.2,55.0,10.0,2.5,5.14,0.283,,1761459|USCGS|5.00|mb || 1761461|ISC|4.90|mb
796707,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,13,8,28,25.73,,122.158,15.222,7.7,4.6,52.0,17.0,1.6,5.37,0.283,,1761485|USCGS|5.20|mb || 1761487|ISC|5.30|mb
796711,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,13,12,51,57.77,,121.879,15.504,12.9,10.5,86.0,10.0,,4.67,0.283,,1761495|USCGS|4.60|mb || 1761496|ISC|4.40|mb
796758,ISC,ISC|USCGS-mb,1970,4,15,12,2,28.4,0.78,121.8148,15.1147,21.95,13.6,85.0,35.0,,4.67,0.283,,1761579|USCGS|4.60|mb || 1761580|ISC|5.00|mb
796759,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1970,4,15,13,14,25.69,,122.624,15.219,5.2,4.1,,25.0,4.0,6.2,0.23,,796759|ISC-GEM|6.20|Mw || 1761582|USCGS|5.70|mb || 1761582|USCGS|6.00|MS || 1761584|ISC|5.70|mb || 1761584|ISC|6.10|MS || 1761582|USCGS|5.70|mb || 1761582|USCGS|6.00|MS || 1761584|ISC|5.70|mb || 1761584|ISC|6.10|MS
796760,EHB,EHB|USCGS-mb,1970,4,15,13,24,30.31,,122.779,15.117,16.0,9.0,78.0,21.0,3.4,4.79,0.283,,1761585|USCGS|4.70|mb || 1761586|ISC|4.70|mb
796761,EHB,EHB|USCGS-mb,1970,4,15,13,31,7.59,,122.486,14.94,16.1,9.7,67.0,150.0,9.2,4.9,0.283,,1761587|USCGS|4.80|mb || 1761588|ISC|4.70|mb
796769,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,15,17,21,7.39,,122.666,15.146,9.6,9.0,81.0,18.0,3.0,4.67,0.283,,1761603|USCGS|4.60|mb || 1761604|ISC|4.80|mb
796770,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,15,17,33,46.4,,122.805,15.091,12.2,8.1,75.0,18.0,2.8,4.9,0.283,,1761605|USCGS|4.80|mb || 1761607|ISC|4.80|mb
796804,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,16,18,1,41.17,,126.53,1.999,15.5,8.3,63.0,15.0,,4.9,0.283,,1761680|USCGS|4.80|mb
796829,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,17,8,31,5.48,,122.753,15.018,8.4,7.3,64.0,28.0,,5.02,0.283,,1761728|USCGS|4.90|mb || 1761729|ISC|4.90|mb
796833,ISC,ISC|USCGS-mb,1970,4,17,12,37,23.61,0.76,121.7637,15.6409,18.75,11.03,99.0,26.0,,4.44,0.283,,1761735|USCGS|4.40|mb || 1761736|ISC|4.50|mb
796836,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,17,13,14,54.56,,122.335,15.151,7.6,6.3,63.0,15.0,,4.9,0.283,,1761743|USCGS|4.80|mb || 1761744|ISC|4.90|mb
796837,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,17,14,33,59.54,,122.389,14.943,15.2,9.6,62.0,20.0,6.8,4.09,0.283,,1761745|USCGS|4.10|mb
796970,ISC,ISC|ISC-Mb,1970,4,20,21,22,19.91,0.97,121.8833,15.4055,16.46,10.02,87.0,26.0,,5.17,0.537,,1762009|ISC|4.90|mb
797049,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,22,13,48,54.2,,121.847,15.402,7.8,4.8,50.0,19.0,1.6,5.14,0.283,,1762153|USCGS|5.00|mb || 1762155|ISC|5.10|mb
797055,ISC,ISC|USCGS-mb,1970,4,22,20,0,31.58,0.58,122.4205,10.1169,22.11,9.79,51.0,27.0,,4.9,0.283,,1762168|USCGS|4.80|mb
797075,EHB,EHB|USCGS-mb,1970,4,23,13,24,24.43,,122.633,15.14,14.8,10.5,86.0,48.0,,4.79,0.283,,1762217|USCGS|4.70|mb
797087,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1970,4,24,0,17,11.58,,125.502,10.515,9.9,6.8,,85.7,6.1,5.51,0.48,,797087|ISC-GEM|5.51|Mw || 1762246|USCGS|5.10|mb || 1762247|ISC|5.40|mb || 1762246|USCGS|5.10|mb || 1762247|ISC|5.40|mb
797101,EHB,EHB|USCGS-mb,1970,4,24,2,47,34.88,,122.743,9.614,14.5,8.6,63.0,98.0,,4.9,0.283,,1762275|USCGS|4.80|mb
797163,ISC,ISC|USCGS-mb,1970,4,25,17,53,24.18,0.92,122.3182,15.1741,14.92,13.5,106.0,10.0,,4.44,0.283,,1762381|USCGS|4.40|mb || 1762382|ISC|4.60|mb
797212,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,26,21,14,53.2,,122.703,15.139,11.3,10.7,36.0,29.0,6.0,4.67,0.283,,1762458|USCGS|4.60|mb || 1762459|ISC|4.70|mb
797221,EHB,EHB|ISC-Mb,1970,4,27,5,22,57.64,,122.125,15.041,13.6,10.2,46.0,35.0,,4.95,0.384,,1762479|ISC|4.70|mb
797232,ISC,ISC|USCGS-mb,1970,4,27,9,43,8.72,0.84,122.0793,15.1035,13.52,11.78,168.0,18.0,,4.67,0.283,,1762499|USCGS|4.60|mb || 1762500|ISC|4.60|mb
797262,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,28,4,12,30.25,,121.817,15.348,14.8,11.3,57.0,35.0,,4.44,0.283,,1762563|USCGS|4.40|mb || 1762564|ISC|4.40|mb
797274,EHB,EHB|USCGS-mb,1970,4,28,14,29,14.72,,122.466,15.51,16.3,12.1,57.0,54.0,,4.09,0.283,,1762583|USCGS|4.10|mb || 1762584|ISC|4.50|mb
797280,ISC,ISC|USCGS-mb,1970,4,28,20,11,14.29,0.65,128.4343,3.8805,25.33,11.27,65.0,46.0,,5.48,0.283,,1762596|USCGS|5.30|mb
797318,ISC-EHB,ISC-EHB|USCGS-mb,1970,4,29,16,37,1.78,,123.681,7.589,7.3,4.2,51.0,651.0,5.8,5.14,0.283,,1762670|USCGS|5.00|mb || 1762671|ISC|4.90|mb
795006,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1970,5,1,3,22,15.92,,121.695,15.716,6.6,5.0,,32.4,20.8,5.89,0.2,,795006|ISC-GEM|5.89|Mw || 1758294|USCGS|5.50|mb || 1758294|USCGS|5.40|MS || 1758296|ISC|5.40|mb || 1758296|ISC|5.70|MS || 1758294|USCGS|5.50|mb || 1758294|USCGS|5.40|MS || 1758296|ISC|5.40|mb || 1758296|ISC|5.70|MS
795041,EHB,EHB|USCGS-mb,1970,5,1,12,15,33.03,,127.013,7.048,19.7,16.3,59.0,58.0,,4.56,0.283,,1758367|USCGS|4.50|mb
795117,ISC-EHB,ISC-EHB|USCGS-mb,1970,5,2,17,49,3.89,,122.625,15.187,6.3,5.6,64.0,21.0,2.6,4.9,0.283,,1758501|USCGS|4.80|mb || 1758503|ISC|5.00|mb
795192,ISC-EHB,ISC-EHB|USCGS-mb,1970,5,4,12,8,56.59,,124.195,14.631,7.3,6.7,57.0,15.0,3.6,5.02,0.283,,1758641|USCGS|4.90|mb || 1758642|ISC|5.10|mb
795250,ISC-EHB,ISC-EHB|USCGS-mb,1970,5,6,2,35,15.49,,121.763,15.729,5.4,4.1,84.0,15.0,,5.37,0.283,,1758739|USCGS|5.20|mb || 1758740|ISC|5.10|mb
795386,ISC,ISC|USCGS-mb,1970,5,9,1,17,4.76,1.03,123.6997,15.4435,22.1,9.948,151.0,35.0,,4.67,0.283,,1758974|USCGS|4.60|mb || 1758976|ISC|4.60|mb
795512,ISC-EHB,ISC-EHB|USCGS-mb,1970,5,12,13,44,21.97,,121.381,19.872,11.0,6.6,76.0,51.0,12.2,5.48,0.283,,1759204|USCGS|5.30|mb
795550,ISC-EHB,ISC-EHB|USCGS-mb,1970,5,13,20,24,32.66,,126.444,2.188,17.1,9.3,67.0,55.0,,5.48,0.283,,1759274|USCGS|5.30|mb
795661,ISC-EHB,ISC-EHB|USCGS-mb,1970,5,16,3,17,6.86,,119.299,14.309,14.6,11.2,56.0,15.0,,4.56,0.283,,1759495|USCGS|4.50|mb
795707,EHB,EHB|USCGS-mb,1970,5,17,4,9,25.65,,122.396,15.041,13.2,8.3,62.0,50.0,12.5,4.56,0.283,,1759563|USCGS|4.50|mb || 1759564|ISC|4.70|mb
795720,ISC-EHB,ISC-EHB|USCGS-mb,1970,5,17,7,36,14.08,,126.574,8.159,9.0,5.4,69.0,66.0,6.0,5.25,0.283,,1759588|USCGS|5.10|mb || 1759589|ISC|5.20|mb
796123,ISC-EHB,ISC-EHB|USCGS-mb,1970,5,30,4,15,22.39,,121.865,21.533,11.2,10.8,178.0,14.0,4.6,4.56,0.283,,1760339|USCGS|4.50|mb || 1760341|ISC|4.80|mb
796137,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1970,5,30,13,16,29.98,,124.592,12.233,6.8,4.3,,106.5,4.8,5.77,0.27,,796137|ISC-GEM|5.77|Mw || 1760360|USCGS|5.80|mb || 1760362|ISC|5.70|mb || 1760360|USCGS|5.80|mb || 1760362|ISC|5.70|mb
794369,EHB,EHB|USCGS-mb,1970,6,7,17,23,57.11,,122.208,19.674,13.9,8.6,94.0,147.0,6.7,4.67,0.283,,1757087|USCGS|4.60|mb
794538,ISC-EHB,ISC-EHB|USCGS-mb,1970,6,12,12,53,53.13,,122.332,18.743,9.0,6.9,146.0,15.0,,5.14,0.283,,1757393|USCGS|5.00|mb || 1757394|ISC|5.20|mb
794626,ISC-EHB,ISC-EHB|USCGS-mb,1970,6,16,5,50,0.62,,126.711,7.204,9.4,5.7,73.0,83.0,11.4,5.14,0.283,,1757578|USCGS|5.00|mb || 1757579|ISC|5.10|mb
794631,ISC-EHB,ISC-EHB|USCGS-mb,1970,6,16,8,9,15.21,,121.989,15.128,5.8,4.9,52.0,15.0,,5.25,0.283,,1757588|USCGS|5.10|mb || 1757590|ISC|5.10|mb
794712,ISC,ISC|USCGS-mb,1970,6,19,16,40,11.0,0.75,126.9612,6.9285,22.22,16.31,40.0,60.0,,5.02,0.283,,1757738|USCGS|4.90|mb || 1757739|ISC|4.80|mb
794743,ISC-EHB,ISC-EHB|USCGS-mb,1970,6,20,13,3,12.74,,122.325,15.148,6.7,4.6,71.0,24.0,1.9,5.14,0.283,,1757798|USCGS|5.00|mb || 1757799|ISC|5.10|mb
794785,ISC-EHB,ISC-EHB|USCGS-mb,1970,6,22,14,42,56.0,,126.659,3.882,14.1,7.6,64.0,15.0,,5.48,0.283,,1757877|USCGS|5.30|mb || 1757878|ISC|5.20|mb
794788,EHB,EHB|USCGS-mb,1970,6,22,18,32,48.02,,126.092,8.546,18.9,9.0,62.0,57.0,,5.25,0.283,,1757884|USCGS|5.10|mb || 1757885|ISC|5.20|mb
794808,ISC-EHB,ISC-EHB|USCGS-mb,1970,6,23,16,22,44.48,,119.868,19.022,11.3,8.8,66.0,22.0,3.2,4.79,0.283,,1757922|USCGS|4.70|mb || 1757923|ISC|4.80|mb
794830,ISC,ISC|USCGS-mb,1970,6,24,14,30,36.94,0.85,121.2608,19.0174,14.73,9.264,73.0,39.0,,4.32,0.283,,1757965|USCGS|4.30|mb
794862,EHB,EHB|USCGS-mb,1970,6,25,20,36,53.26,,122.088,15.78,13.2,9.3,105.0,21.0,10.8,4.79,0.283,,1758024|USCGS|4.70|mb || 1758025|ISC|4.80|mb
794899,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1970,6,27,13,13,2.86,,126.215,4.131,7.3,4.8,,98.4,5.0,5.62,0.35,,794899|ISC-GEM|5.62|Mw || 1758088|USCGS|5.60|mb || 1758090|ISC|5.50|mb || 1758088|USCGS|5.60|mb || 1758090|ISC|5.50|mb
794964,ISC-EHB,ISC-EHB|USCGS-mb,1970,6,30,3,45,38.38,,121.414,22.675,7.1,6.0,80.0,92.0,2.5,5.02,0.283,,1758208|USCGS|4.90|mb || 1758209|ISC|5.00|mb
793379,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1970,7,1,6,27,13.7,,126.439,2.067,10.5,6.4,,35.0,20.0,5.62,0.4,,793379|ISC-GEM|5.62|Mw || 1755229|USCGS|5.40|mb || 1755230|ISC|5.50|mb || 1755229|USCGS|5.40|mb || 1755230|ISC|5.50|mb
793475,ISC-EHB,ISC-EHB|ISC-Mb,1970,7,4,2,59,46.42,,121.933,15.632,11.6,8.4,114.0,15.0,,5.06,0.335,,1755414|ISC|4.80|mb
793517,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1970,7,5,14,12,17.01,,126.84,7.382,7.6,5.1,,45.0,5.0,5.85,0.2,,793517|ISC-GEM|5.85|Mw || 1755480|USCGS|5.60|mb || 1755482|ISC|5.70|mb || 1755482|ISC|5.60|MS || 1755480|USCGS|5.60|mb || 1755482|ISC|5.70|mb || 1755482|ISC|5.60|MS
793614,ISC-EHB,ISC-EHB|USCGS-mb,1970,7,9,16,49,10.36,,127.812,4.418,12.0,7.4,43.0,66.0,,5.02,0.283,,1755668|USCGS|4.90|mb || 1755669|ISC|5.20|mb
793665,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1970,7,10,21,6,40.58,,120.357,13.938,6.7,4.7,,84.8,5.0,5.78,0.53,,793665|ISC-GEM|5.78|Mw || 1755766|USCGS|5.60|mb || 1755767|ISC|5.70|mb || 1755766|USCGS|5.60|mb || 1755767|ISC|5.70|mb
793704,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1970,7,12,9,18,5.5,,125.387,10.769,6.8,4.3,,78.2,5.0,5.81,0.33,,793704|ISC-GEM|5.81|Mw || 1755844|USCGS|5.50|mb || 1755844|USCGS|5.40|MS || 1755846|ISC|5.70|mb || 1755844|USCGS|5.50|mb || 1755844|USCGS|5.40|MS || 1755846|ISC|5.70|mb
793875,ISC-EHB,ISC-EHB|USCGS-mb,1970,7,19,15,45,35.71,,126.341,9.276,20.6,8.7,68.0,50.0,,5.6,0.283,,1756147|USCGS|5.40|mb || 1756148|ISC|4.80|mb
793958,ISC,ISC|USCGS-mb,1970,7,23,9,30,6.44,0.83,120.5205,20.8517,28.94,7.135,93.0,60.0,,4.32,0.283,,1756297|USCGS|4.30|mb
792468,ISC-EHB,ISC-EHB|USCGS-mb,1970,8,1,11,50,7.2,,126.807,7.116,9.7,6.9,83.0,63.0,14.5,5.48,0.283,,1753474|USCGS|5.30|mb
792588,ISC-EHB,ISC-EHB|USCGS-mb,1970,8,6,0,17,36.78,,125.842,10.262,18.4,7.3,62.0,48.0,4.8,5.14,0.283,,1753714|USCGS|5.00|mb
792647,ISC-EHB,ISC-EHB|USCGS-mb,1970,8,8,1,22,9.06,,126.535,7.677,11.7,7.6,81.0,80.0,7.4,5.02,0.283,,1753830|USCGS|4.90|mb || 1753831|ISC|4.90|mb
792656,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1970,8,8,7,55,47.82,,128.621,3.193,14.6,9.7,,35.0,25.0,5.62,0.27,,792656|ISC-GEM|5.62|Mw || 1753846|USCGS|5.20|mb || 1753847|ISC|5.40|mb || 1753846|USCGS|5.20|mb || 1753847|ISC|5.40|mb
792920,ISC-EHB,ISC-EHB|USCGS-mb,1970,8,15,21,5,23.11,,126.002,4.825,11.9,6.9,65.0,100.0,,5.02,0.283,,1754370|USCGS|4.90|mb || 1754371|ISC|5.00|mb
792982,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1970,8,18,16,52,27.74,,123.113,4.521,7.0,4.5,,574.1,6.3,5.86,0.1,,792982|ISC-GEM|5.86|Mw || 1754481|USCGS|5.70|mb || 05243111|GCMT|5.80|MW || 1754482|ISC|5.60|mb || 1754481|USCGS|5.70|mb || 05243111|GCMT|5.80|MW || 1754482|ISC|5.60|mb
793001,ISC-EHB,ISC-EHB|USCGS-mb,1970,8,19,5,47,50.29,,122.546,9.476,12.9,6.5,58.0,29.0,,5.25,0.283,,1754528|USCGS|5.10|mb || 1754529|ISC|5.20|mb
793015,ISC-EHB,ISC-EHB|ISC-Mb,1970,8,19,11,8,24.24,,121.517,21.281,11.0,8.8,76.0,66.0,10.3,4.84,0.335,,1754553|ISC|4.60|mb
793127,ISC-EHB,ISC-EHB|USCGS-mb,1970,8,23,9,4,14.26,,120.205,14.744,11.8,8.2,48.0,75.0,5.1,4.9,0.283,,1754743|USCGS|4.80|mb || 1754744|ISC|4.90|mb
793159,ISC-EHB,ISC-EHB|USCGS-mb,1970,8,24,12,53,23.3,,125.709,5.963,8.8,5.7,77.0,121.0,6.1,4.9,0.283,,1754801|USCGS|4.80|mb || 1754802|ISC|5.00|mb
793215,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1970,8,26,15,11,55.12,,120.486,18.051,6.2,4.4,,45.0,5.0,5.91,0.2,,793215|ISC-GEM|5.91|Mw || 1754901|USCGS|5.40|mb || 1754902|ISC|5.50|mb || 1754902|ISC|5.70|MS || 1754901|USCGS|5.40|mb || 1754902|ISC|5.50|mb || 1754902|ISC|5.70|MS
793244,ISC-EHB,ISC-EHB|USCGS-mb,1970,8,27,16,28,45.43,,122.009,19.978,13.6,11.9,79.0,10.0,,5.25,0.283,,1754953|USCGS|5.10|mb || 1754954|ISC|5.10|mb
793277,ISC-EHB,ISC-EHB|USCGS-mb,1970,8,28,18,22,6.01,,121.004,18.7,7.0,5.2,56.0,31.0,4.4,5.25,0.283,,1755029|USCGS|5.10|mb || 1755030|ISC|5.20|mb
791736,ISC-EHB,ISC-EHB|USCGS-mb,1970,9,5,3,43,17.05,,121.108,23.918,7.8,6.1,114.0,39.0,3.0,4.9,0.283,,1752085|USCGS|4.80|mb || 1752087|ISC|5.00|mb
791961,ISC-EHB,ISC-EHB|USCGS-mb,1970,9,13,5,5,39.66,,128.268,2.284,16.1,8.3,62.0,92.0,,5.25,0.283,,1752500|USCGS|5.10|mb
792025,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1970,9,15,10,55,18.62,,127.256,8.821,6.8,4.9,,20.0,25.0,5.76,0.2,,792025|ISC-GEM|5.76|Mw || 1752636|USCGS|5.50|mb || 1752636|USCGS|5.40|MS || 1752637|ISC|5.70|mb || 1752637|ISC|5.50|MS || 1752636|USCGS|5.50|mb || 1752636|USCGS|5.40|MS || 1752637|ISC|5.70|mb || 1752637|ISC|5.50|MS
792050,ISC-EHB,ISC-EHB|USCGS-mb,1970,9,16,3,5,10.78,,121.284,22.29,6.1,4.8,68.0,66.0,2.3,5.14,0.283,,1752681|USCGS|5.00|mb || 1752683|ISC|5.00|mb
792359,ISC,ISC|USCGS-mb,1970,9,27,10,12,20.96,0.62,122.2494,20.7,16.26,7.415,87.0,40.0,,4.79,0.283,,1753258|USCGS|4.70|mb
792420,ISC-EHB,ISC-EHB|USCGS-mb,1970,9,29,16,44,59.88,,122.181,20.703,11.1,9.3,70.0,15.0,,4.9,0.283,,1753387|USCGS|4.80|mb || 1753389|ISC|5.00|mb
792436,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1970,9,30,9,52,24.65,,122.003,20.73,7.6,5.6,,30.0,24.1,5.98,0.2,,792436|ISC-GEM|5.98|Mw || 1753413|USCGS|5.10|mb || 1753415|ISC|5.00|mb || 1753415|ISC|5.80|MS || 1753413|USCGS|5.10|mb || 1753415|ISC|5.00|mb || 1753415|ISC|5.80|MS
